Iteration,Value
1858,31921.426
1859,29621.352
1860,30258.86
1861,31010.238
1862,34125.426
1863,31147.549
1864,33390.336
1865,31149.87
1866,31674.22
1867,32050.598
1868,31229.682
1869,30839.578
1870,33552.94
1871,30566.463
1872,29660.184
1873,31682.123
1874,31194.46
1875,31384.5
1876,28397.58
1877,28895.174
1878,32772.94
1879,31234.646
1880,29478.625
1881,30955.047
1882,29821.371
1883,31732.973
1884,26945.205
1885,30441.154
1886,31132.082
1887,29606.549
1888,29851.871
1889,34100.684
1890,32514.094
1891,29403.008
1892,28646.064
1893,30980.723
1894,34026.46
1895,29737.463
1896,30464.764
1897,29834.596
1898,29714.57
1899,30330.209
1900,31505.514
1901,28564.816
1902,32340.035
1903,28908.809
1904,31812.37
1905,33183.836
1906,32783.94
1907,31668.783
1908,33132.31
1909,30113.928
1910,32701.521
1911,27867.135
1912,31492.064
1913,30677.742
1914,31975.275
1915,30081.9
1916,32798.23
1917,28591.438
1918,32119.61
1919,29457.955
1920,31341.44
1921,30674.535
1922,30730.213
1923,31051.08
1924,29564.38
1925,31195.533
1926,30593.041
1927,29863.453
1928,30841.436
1929,32542.656
1930,34810.203
1931,31803.174
1932,32226.08
1933,32247.83
1934,33368.47
1935,32403.238
1936,30262.832
1937,30304.504
1938,30323.79
1939,32720.799
1940,28361.37
1941,30373.71
1942,30360.318
1943,29385.428
1944,28082.312
1945,32311.27
1946,32787.81
1947,28787.713
1948,29230.088
1949,31350.475
1950,31021.322
1951,30616.688
1952,37890.25
1953,29659.062
1954,30341.574
1955,27093.043
1956,30943.734
1957,32322.42
1958,29028.799
1959,30910.635
1960,31571.39
1961,33207.375
1962,29984.213
1963,28833.002
1964,28919.828
1965,31306.395
1966,31828.912
1967,31794.604
1968,30923.387
1969,31654.19
1970,31961.215
1971,27935.092
1972,27614.15
1973,33904.08
1974,34214.63
1975,33456.72
1976,31932.223
1977,28227.602
1978,28455.764
1979,32224.736
1980,32558.797
1981,31781.3
1982,30728.133
1983,35447.36
1984,32386.666
1985,29237.248
1986,30130.967
1987,28636.29
1988,31581.02
1989,30655.14
1990,33035.562
1991,34357.5
1992,30663.117
1993,30152.646
1994,34781.426
1995,29044.596
1996,33038.625
1997,30057.32
1998,32359.922
1999,30889.03
2000,10873.072
2001,11879.483
2002,11429.614
2003,11494.164
2004,11291.903
2005,11003.031
2006,10462.226
2007,11956.626
2008,9681.81
2009,12088.416
2010,13249.49
2011,9539.2
2012,11736.401
2013,10101.297
2014,11446.497
2015,10290.578
2016,12465.763
2017,11803.654
2018,10756.836
2019,13276.517
2020,11210.747
2021,12065.433
2022,11858.31
2023,10083.041
2024,13190.594
2025,11395.404
2026,12393.379
2027,11906.175
2028,13746.3125
2029,14418.007
2030,12471.1
2031,12421.293
2032,13060.102
2033,12719.128
2034,12565.392
2035,10208.453
2036,10099.386
2037,13254.156
2038,11418.311
2039,11681.728
2040,12254.834
2041,14412.075
2042,10267.856
2043,12757.82
2044,14824.342
2045,12349.512
2046,11605.061
2047,12741.441
2048,12876.852
2049,12071.6
2050,11447.745
2051,14915.527
2052,12382.399
2053,12536.633
2054,13646.759
2055,12317.285
2056,13499.565
2057,12344.169
2058,12748.24
2059,14329.768
2060,13618.829
2061,11694.237
2062,12180.74
2063,13893.264
2064,13428.94
2065,11654.504
2066,12951.815
2067,14473.752
2068,14458.055
2069,13150.857
2070,13290.64
2071,13216.451
2072,12067.51
2073,15540.5625
2074,12307.016
2075,13066.185
2076,12799.715
2077,15568.401
2078,14868.567
2079,13430.707
2080,12170.723
2081,13155.035
2082,13576.763
2083,14381.373
2084,14395.973
2085,13093.366
2086,13261.821
2087,12431.186
2088,13695.898
2089,14722.27
2090,14127.701
2091,14786.518
2092,13829.54
2093,13976.211
2094,16931.422
2095,15048.07
2096,13214.294
2097,14715.934
2098,13296.499
2099,14823.277
2100,12645.447
2101,13977.624
2102,16501.523
2103,16392.121
2104,14228.415
2105,13644.672
2106,15291.699
2107,16070.164
2108,14341.076
2109,15151.512
2110,12762.695
2111,18517.018
2112,14241.264
2113,14800.174
2114,13891.51
2115,16824.96
2116,14151.468
2117,13252.773
2118,15572.261
2119,14465.258
2120,13765.139
2121,15717.8125
2122,14658.953
2123,14009.081
2124,13750.705
2125,15570.617
2126,12813.184
2127,15020.155
2128,15650.822
2129,13590.936
2130,13063.6455
2131,14470.983
2132,16542.252
2133,15472.454
2134,13632.989
2135,14347.961
2136,15689.844
2137,16540.959
2138,13200.354
2139,13625.036
2140,14577.892
2141,16293.765
2142,14297.735
2143,14677.31
2144,14067.677
2145,15568.375
2146,15161.246
2147,14994.79
2148,13532.206
2149,13805.549
2150,15684.053
2151,17771.39
2152,16596.97
2153,13902.869
2154,13709.359
2155,16366.367
2156,16546.81
2157,16920.186
2158,16180.922
2159,15452.628
2160,16906.422
2161,15951.377
2162,15949.864
2163,18145.598
2164,15646.568
2165,14273.037
2166,16484.074
2167,17282.72
2168,15856.041
2169,15328.835
2170,15118.811
2171,14664.04
2172,18296.455
2173,16317.732
2174,13871.788
2175,18174.648
2176,18044.81
2177,16039.242
2178,14741.385
2179,15712.415
2180,16010.534
2181,15752.124
2182,15843.87
2183,17748.469
2184,15513.702
2185,16208.987
2186,15701.355
2187,16581.244
2188,15382.572
2189,16928.418
2190,16281.722
2191,16521.316
2192,15710.558
2193,17959.094
2194,16401.83
2195,15194.658
2196,14308.539
2197,18011.37
2198,14330.014
2199,14630.734
2200,17302.23
2201,18033.176
2202,16897.352
2203,18095.91
2204,17050.082
2205,18049.318
2206,17147.592
2207,18726.479
2208,16022.651
2209,15408.192
2210,16027.846
2211,16965.176
2212,16949.793
2213,16381.889
2214,14863.561
2215,15899.435
2216,15237.794
2217,12942.322
2218,17710.97
2219,16983.2
2220,15103.434
2221,17737.83
2222,14541.003
2223,17024.12
2224,18192.244
2225,18901.771
2226,16706.457
2227,15692.391
2228,18015.451
2229,15831.555
2230,13541.581
2231,14521.892
2232,19487.64
2233,16323.047
2234,14913.466
2235,19950.16
2236,16001.507
2237,17063.043
2238,16943.488
2239,18263.617
2240,19215.242
2241,19826.25
2242,19202.217
2243,20221.182
2244,15533.487
2245,17727.629
2246,19564.453
2247,16885.596
2248,16821.537
2249,19094.463
2250,20685.367
2251,18383.266
2252,19361.893
2253,18165.27
2254,16893.621
2255,19698.098
2256,17218.822
2257,16665.688
2258,17807.16
2259,16208.325
2260,19366.842
2261,15508.617
2262,16138.295
2263,16622.584
2264,20148.959
2265,17606.373
2266,19098.625
2267,16700.602
2268,15137.835
2269,17982.838
2270,18095.086
2271,16782.22
2272,17106.324
2273,16871.71
2274,19786.23
2275,15280.365
2276,22690.605
2277,17086.828
2278,15759.605
2279,20202.34
2280,16387.238
2281,17127.375
2282,16854.281
2283,21171.527
2284,17824.975
2285,16025.709
2286,18703.846
2287,17696.158
2288,18385.191
2289,21723.719
2290,14914.269
2291,18221.19
2292,16919.25
2293,16700.963
2294,23194.125
2295,18644.383
2296,20982.973
2297,14888.263
2298,20722.191
2299,16902.207
2300,18313.02
2301,18719.91
2302,18490.072
2303,20085.496
2304,17157.691
2305,20315.383
2306,17879.387
2307,18148.59
2308,17089.164
2309,22977.652
2310,17245.848
2311,15757.387
2312,18426.9
2313,18631.713
2314,18305.74
2315,15096.662
2316,16965.46
2317,18000.512
2318,19196.24
2319,19856.719
2320,18530.162
2321,18383.443
2322,18251.393
2323,19427.223
2324,22298.346
2325,17862.227
2326,16179.844
2327,20347.709
2328,19077.234
2329,21879.725
2330,18338.615
2331,18838.902
2332,19708.104
2333,19944.3
2334,18015.996
2335,19608.248
2336,18202.293
2337,22955.682
2338,22291.953
2339,17231.133
2340,17427.383
2341,20047.355
2342,15259.485
2343,18686.793
2344,17140.586
2345,20453.133
2346,20902.186
2347,17086.867
2348,19925.322
2349,19196.398
2350,21164.277
2351,16741.281
2352,19679.75
2353,19607.45
2354,17924.27
2355,19146.238
2356,16539.63
2357,19854.244
2358,17438.068
2359,22090.678
2360,16654.72
2361,18485.209
2362,24082.682
2363,20596.44
2364,17903.031
2365,20992.254
2366,18216.748
2367,16883.12
2368,17955.52
2369,17620.76
2370,21413.553
2371,15782.113
2372,19079.014
2373,19853.703
2374,19353.393
2375,17163.002
2376,22547.594
2377,23453.37
2378,22581.549
2379,22941.639
2380,17971.545
2381,19028.844
2382,16928.982
2383,22299.053
2384,19772.797
2385,21020.957
2386,23567.682
2387,19418.28
2388,19333.182
2389,22403.902
2390,20114.744
2391,20673.191
2392,18384.078
2393,20509.793
2394,18452.49
2395,18478.697
2396,18701.953
2397,17401.426
2398,22956.777
2399,21987.264
2400,20874.672
2401,19886.965
2402,19077.969
2403,24236.904
2404,18913.916
2405,23094.867
2406,20905.309
2407,18379.46
2408,18687.805
2409,19458.479
2410,21872.914
2411,19902.754
2412,18619.367
2413,18574.033
2414,20597.814
2415,21685.203
2416,19131.232
2417,20333.19
2418,22728.326
2419,18829.75
2420,21829.955
2421,20398.525
2422,17766.17
2423,22647.953
2424,18017.242
2425,22106.248
2426,22120.729
2427,19170.312
2428,19621.68
2429,21140.584
2430,18228.174
2431,19834.78
2432,18707.166
2433,19486.596
2434,22238.021
2435,20827.17
2436,19174.656
2437,22151.72
2438,23211.615
2439,21971.004
2440,20695.482
2441,24193.973
2442,21316.879
2443,19280.66
2444,22790.186
2445,23978.832
2446,21450.145
2447,22518.074
2448,20230.154
2449,20072.734
2450,18758.287
2451,20251.273
2452,20297.043
2453,22726.904
2454,21086.896
2455,20307.164
2456,21442.574
2457,20565.34
2458,18965.305
2459,21353.098
2460,23085.988
2461,22114.62
2462,23832.764
2463,17205.895
2464,19332.238
2465,19703.027
2466,21092.373
2467,23764.732
2468,25033.336
2469,22183.7
2470,21275.43
2471,20836.652
2472,17799.736
2473,17203.672
2474,18141.615
2475,22598.975
2476,19437.828
2477,19556.312
2478,21626.322
2479,20130.45
2480,21717.436
2481,20770.258
2482,19316.773
2483,22081.672
2484,24130.945
2485,19863.281
2486,18743.678
2487,20824.523
2488,21017.576
2489,20199.492
2490,21840.549
2491,23481.406
2492,21505.625
2493,21756.191
2494,19505.004
2495,21229.004
2496,21390.705
2497,19746.154
2498,19928.834
2499,20860.191
2500,16682.162
2501,19750.371
2502,20711.049
2503,21585.297
2504,23757.406
2505,20533.775
2506,19242.023
2507,21996.068
2508,21299.744
2509,21215.807
2510,20183.732
2511,20144.31
2512,23030.396
2513,21268.09
2514,23184.195
2515,20950.701
2516,20161.352
2517,20718.447
2518,20813.078
2519,20577.773
2520,23179.434
2521,22709.514
2522,20776.053
2523,25711.842
2524,20777.584
2525,19938.586
2526,21659.05
2527,18205.553
2528,20658.473
2529,19746.646
2530,21098.668
2531,18727.871
2532,19533.924
2533,24716.738
2534,21156.658
2535,23409.918
2536,21484.447
2537,22450.895
2538,19244.719
2539,22134.123
2540,21645.014
2541,20467.137
2542,19101.357
2543,21227.777
2544,21646.955
2545,21293.506
2546,20970.426
2547,21758.371
2548,21645.982
2549,21149.584
2550,23450.521
2551,20907.508
2552,23408.936
2553,21954.316
2554,22141.768
2555,20528.188
2556,21429.994
2557,24757.988
2558,21855.645
2559,22327.078
2560,23474.672
2561,20485.713
2562,19042.393
2563,21121.363
2564,21527.37
2565,24275.06
2566,23692.11
2567,21144.113
2568,19099.334
2569,24095.877
2570,23471.002
2571,23429.262
2572,22145.658
2573,22369.463
2574,22986.037
2575,20645.5
2576,21601.625
2577,23671.691
2578,21492.95
2579,22238.918
2580,21049.826
2581,22644.701
2582,23743.588
2583,19205.78
2584,21002.033
2585,25340.648
2586,23807.967
2587,21693.139
2588,20091.852
2589,21263.285
2590,26417.559
2591,19935.982
2592,21855.139
2593,17864.121
2594,23075.725
2595,21450.088
2596,24057.332
2597,25861.615
2598,22088.475
2599,21353.438
2600,18177.059
2601,21484.523
2602,24715.193
2603,25564.092
2604,21311.762
2605,22791.318
2606,23808.508
2607,21322.836
2608,24814.072
2609,19835.553
2610,22798.062
2611,25778.867
2612,23317.01
2613,21870.322
2614,20455.111
2615,23126.504
2616,21059.48
2617,22065.898
2618,23037.975
2619,24014.166
2620,23234.111
2621,20177.29
2622,22923.723
2623,21961.758
2624,24079.38
2625,21641.207
2626,22118.578
2627,23163.785
2628,23238.896
2629,21307.059
2630,22862.453
2631,22499.484
2632,23588.242
2633,22954.53
2634,20796.67
2635,24391.684
2636,24416.469
2637,26378.988
2638,22687.518
2639,21557.832
2640,24329.385
2641,22845.393
2642,25671.611
2643,22459.598
2644,19851.338
2645,20739.977
2646,22822.264
2647,22383.254
2648,22610.236
2649,20911.402
2650,22344
2651,23571.76
2652,22437.65
2653,25567.621
2654,22668.754
2655,23482.812
2656,22515.873
2657,22539.883
2658,21227.545
2659,19928.814
2660,21366.016
2661,21468.988
2662,24870.434
2663,19171.135
2664,25260.145
2665,20910.055
2666,21524.383
2667,24498.965
2668,20383.95
2669,23746.371
2670,22788.45
2671,27388.564
2672,21326.19
2673,21077.797
2674,21792.414
2675,22949.684
2676,21701.838
2677,25205.338
2678,22496.654
2679,23247.715
2680,24435.742
2681,18158.875
2682,21772.584
2683,26237.47
2684,26601.604
2685,18403.518
2686,17957.62
2687,22500.826
2688,25080.988
2689,24392.678
2690,21330.99
2691,21654.906
2692,24425.793
2693,22277.955
2694,22699.338
2695,22470.342
2696,20564.238
2697,25359.416
2698,24393.387
2699,23371.193
2700,25089.566
2701,18827.121
2702,23152.275
2703,23400.967
2704,27985.66
2705,25201.832
2706,22796.326
2707,21394.807
2708,24040.781
2709,26982.303
2710,25218.383
2711,23957.21
2712,26040.36
2713,27234.996
2714,22996.793
2715,21147.668
2716,23006.434
2717,22494.666
2718,23037.898
2719,23094.432
2720,24929.242
2721,22092.799
2722,23204.018
2723,22985.783
2724,21381.31
2725,23246.113
2726,23279.793
2727,22951.121
2728,25558.328
2729,24654.58
2730,25007.352
2731,20223.463
2732,23359.98
2733,22653.486
2734,22329.94
2735,23464.762
2736,24663.717
2737,23747.88
2738,23589.588
2739,20546.66
2740,20605.672
2741,22697.248
2742,26157.496
2743,21499.162
2744,22699.627
2745,19788.953
2746,22621.885
2747,25448.29
2748,21959.66
2749,22584.219
2750,25107.326
2751,20070.686
2752,23456.686
2753,22501.184
2754,24840.402
2755,21107.086
2756,24142.318
2757,26882.576
2758,24379.996
2759,23335.871
2760,22003.168
2761,26782.162
2762,21620.174
2763,21084.37
2764,24805.607
2765,22199.701
2766,27087.477
2767,19388.146
2768,21612.195
2769,25557.268
2770,24157.592
2771,22512.744
2772,24422.305
2773,23280.08
2774,27139.12
2775,24929.768
2776,23462.137
2777,24144.854
2778,21020.416
2779,21620.252
2780,22297.262
2781,22471.688
2782,26499.654
2783,21434.559
2784,24011.82
2785,24002.742
2786,24435.549
2787,21579.098
2788,23486.475
2789,22983.47
2790,23027.709
2791,24041.232
2792,21996.65
2793,26028.477
2794,23201.621
2795,26334.715
2796,25889.594
2797,26025.4
2798,25209.113
2799,27391.094
2800,25156.207
2801,27899.56
2802,23745.613
2803,24246.527
2804,23909.332
2805,26846.111
2806,26932.596
2807,24591.447
2808,23988.98
2809,23474.488
2810,26896.979
2811,21740.52
2812,22359.799
2813,25107.725
2814,23129.814
2815,23139.47
2816,23520.732
2817,28103.09
2818,22685.488
2819,26124.885
2820,23544.72
2821,25967.396
2822,23717.941
2823,24407.996
2824,25335.996
2825,24859.932
2826,22181.836
2827,21654.367
2828,22352.512
2829,21946.049
2830,23957.424
2831,24617.924
2832,25626.734
2833,22953.277
2834,22825.582
2835,23535.69
2836,24608.598
2837,22596.342
2838,24234.145
2839,26602.547
2840,23309.174
2841,23223.111
2842,23671.148
2843,23437.648
2844,27329.033
2845,24952.145
2846,25105.95
2847,21387.922
2848,26866.262
2849,26349.363
2850,19750.361
2851,25868.707
2852,23264.965
2853,21722.81
2854,20705.404
2855,25120.15
2856,22978.229
2857,28412.504
2858,27113.227
2859,22527.15
2860,25505.248
2861,24881.406
2862,25553.56
2863,24666.59
2864,23995.215
2865,19825.045
2866,25462.752
2867,21293.58
2868,26631.332
2869,22986.066
2870,24740.742
2871,20954.754
2872,22624.928
2873,21989.314
2874,21596.82
2875,22370.297
2876,25774.955
2877,24046.234
2878,21914.637
2879,23199.863
2880,25876.97
2881,22339.553
2882,24442.043
2883,20774.613
2884,24594.445
2885,24074.402
2886,22575.512
2887,23725.502
2888,23208.406
2889,25641.098
2890,27221.96
2891,26635.52
2892,23779.764
2893,25621.309
2894,27405.504
2895,24255.002
2896,23619.922
2897,22405.223
2898,23730.64
2899,21869.729
2900,22424.773
2901,25215.38
2902,22940.877
2903,26362.887
2904,19562.451
2905,22889.824
2906,25464.225
2907,25443.568
2908,23337.162
2909,25032.367
2910,22075.027
2911,22412.727
2912,22432.76
2913,20720.701
2914,23663.172
2915,25236.775
2916,24281.21
2917,24560.812
2918,25624.982
2919,18230.55
2920,27490.441
2921,19657.887
2922,23060.492
2923,23500.855
2924,23411.984
2925,22843.467
2926,24929.3
2927,22968.016
2928,24490.006
2929,28437.912
2930,27416.209
2931,22374.492
2932,19987.812
2933,21698.209
2934,25285.47
2935,23851.4
2936,25074.734
2937,26417.287
2938,23953.234
2939,25188.441
2940,24469.693
2941,23163.018
2942,24954.709
2943,27843.965
2944,23075.031
2945,23795.805
2946,23771.182
2947,22821.238
2948,26208.727
2949,26794.924
2950,25873.74
2951,26574.096
2952,25522.422
2953,23371.39
2954,25188.312
2955,25988.19
2956,24314.205
2957,24522.62
2958,26693.404
2959,26533.217
2960,25102.197
2961,26765.96
2962,22070.97
2963,22931.383
2964,25913.68
2965,23707.701
2966,22018.545
2967,27998.562
2968,23893.299
2969,20839.453
2970,25357.186
2971,24616.781
2972,24565.191
2973,24358.357
2974,27183.684
2975,25811.393
2976,24221.557
2977,23151.29
2978,22425.303
2979,21045.66
2980,25568.803
2981,24662.684
2982,22980.256
2983,24565.896
2984,27138.86
2985,24873.746
2986,25989.342
2987,21896.502
2988,20760.062
2989,26497.363
2990,25468.287
2991,24287.45
2992,24743.152
2993,26723.262
2994,25439.14
2995,25581.182
2996,21298.277
2997,19821.562
2998,26371.135
2999,25822.19
3000,6776.674
3001,7411.747
3002,6651.706
3003,7313.7124
3004,7142.042
3005,8557.103
3006,8323.573
3007,7145.792
3008,8027.169
3009,6305.375
3010,6281.3525
3011,7565.548
3012,7749.9346
3013,7630.8906
3014,7671.283
3015,7454.9385
3016,7653.0464
3017,7894.3506
3018,7634.769
3019,8731.385
3020,8762.732
3021,6764.2065
3022,9594.839
3023,8407.599
3024,7218.2
3025,9489.08
3026,8497.407
3027,8181.9595
3028,8582.891
3029,8660.184
3030,9533.506
3031,7962.7705
3032,8933.922
3033,9393.04
3034,8075.2627
3035,8120.792
3036,9779.7705
3037,9366.833
3038,8435.798
3039,9121.1875
3040,7566.1343
3041,8272.665
3042,9146.074
3043,8444.97
3044,8159.058
3045,9306.276
3046,8976.508
3047,8615.502
3048,9777.823
3049,9379.98
3050,8799.327
3051,9779.577
3052,8540.875
3053,10289.489
3054,8840.174
3055,8858.372
3056,12349.204
3057,8567.325
3058,8940.7705
3059,10741.378
3060,10105.704
3061,10066.214
3062,9662.859
3063,9215.583
3064,10493.804
3065,11848.273
3066,10690.013
3067,10295.524
3068,9080.684
3069,11668.223
3070,9137.479
3071,8582.432
3072,10120.239
3073,12165.081
3074,10524.931
3075,11381.032
3076,12189.737
3077,10235.68
3078,8311.664
3079,10237.355
3080,10199.699
3081,11586.182
3082,12119.79
3083,10396.036
3084,11701.993
3085,10966.251
3086,10745.79
3087,11845.805
3088,9910.632
3089,10550.786
3090,10068.203
3091,10588.573
3092,11063.189
3093,10041.654
3094,12681.855
3095,11384.655
3096,13290.093
3097,12105.992
3098,9810.879
3099,10768.608
3100,10816.714
3101,12699.125
3102,12216.496
3103,12996.823
3104,12030.686
3105,10364.782
3106,9246.02
3107,10794.386
3108,11352.925
3109,11269.239
3110,11910.233
3111,13375.763
3112,13095.3955
3113,13307.487
3114,11270.218
3115,11660.126
3116,11531.312
3117,11784.111
3118,13842.804
3119,10738.852
3120,11001.634
3121,11349.507
3122,13572.639
3123,12510.87
3124,12321.548
3125,12383.658
3126,12180.323
3127,11218.7295
3128,13003.649
3129,11121.532
3130,12350.233
3131,9828.033
3132,11646.494
3133,14613.944
3134,12465.972
3135,11019.218
3136,10594.676
3137,12573.352
3138,9016.137
3139,12894.299
3140,11372.591
3141,15020.032
3142,10751.055
3143,11843.495
3144,11968.919
3145,12889.808
3146,15030.549
3147,13985.708
3148,13129.909
3149,13687.79
3150,14715.72
3151,13402.8
3152,11557.461
3153,14300.96
3154,13761.537
3155,11410.864
3156,14012.077
3157,14403.463
3158,12744.63
3159,12371.759
3160,11707.955
3161,13516.954
3162,12191.477
3163,11647.198
3164,12921.947
3165,15229.114
3166,15649.021
3167,11553.234
3168,10102.685
3169,12928.452
3170,14045.576
3171,15900.77
3172,16403.299
3173,13982.431
3174,14625.027
3175,17355.998
3176,11084.577
3177,15006.206
3178,16530.854
3179,15487.1045
3180,12214.522
3181,13391.223
3182,14389.312
3183,12068.637
3184,12689.385
3185,13149.937
3186,14652.587
3187,13915.423
3188,14274.567
3189,14801.492
3190,13753.047
3191,16157.844
3192,13884.095
3193,12252.356
3194,13074.745
3195,14098.887
3196,12393.026
3197,16443.379
3198,15898.346
3199,13740.571
3200,10922.352
3201,13829.066
3202,13301.2
3203,14094.182
3204,17114.336
3205,10881.869
3206,13114.736
3207,13695.534
3208,14408.935
3209,12916.818
3210,12780.471
3211,13073.102
3212,14210.396
3213,14257.0625
3214,20182.557
3215,16537.924
3216,12628.012
3217,13901.076
3218,15280.423
3219,14884.353
3220,16831.477
3221,12229.99
3222,12108.359
3223,15078.833
3224,12572.178
3225,13500.477
3226,12750.187
3227,13596.281
3228,14051.097
3229,14864.811
3230,13140.2705
3231,15396.762
3232,15157.088
3233,13540.17
3234,16483.086
3235,15720.991
3236,16046.645
3237,13676.672
3238,15055.612
3239,14575.999
3240,15603.911
3241,17045.344
3242,13156.14
3243,14248.95
3244,13554.564
3245,13041.946
3246,17506.482
3247,12743.296
3248,14239.385
3249,18880.592
3250,14502.512
3251,14856.225
3252,14376.741
3253,11687.143
3254,17522.398
3255,12763.785
3256,13914.854
3257,12334.288
3258,12128.117
3259,15301.26
3260,15726.551
3261,15155.594
3262,13889.93
3263,14497.377
3264,16773.688
3265,14902.849
3266,12562.022
3267,12131.785
3268,13882.707
3269,15095.57
3270,16024.69
3271,13122.961
3272,14696.718
3273,16670.805
3274,16385.469
3275,16871.266
3276,17430.24
3277,17691.912
3278,13754.816
3279,17777.605
3280,14660.701
3281,15066.0625
3282,15950.879
3283,15949.546
3284,14271.018
3285,14275.392
3286,12591.36
3287,15586.265
3288,19940.12
3289,15379.05
3290,14920.703
3291,17187.594
3292,16278.126
3293,13356.08
3294,13691.309
3295,16168.84
3296,14641.089
3297,16750.934
3298,16388.98
3299,13717.733
3300,14163.849
3301,18845.22
3302,16836.283
3303,13052.302
3304,15084.872
3305,15317.424
3306,15836.948
3307,17501.52
3308,13770.995
3309,15655.768
3310,13673.704
3311,15338.14
3312,14823.575
3313,13106.508
3314,15665.777
3315,14905.716
3316,15887.809
3317,19407.47
3318,17651.873
3319,16935.736
3320,16725.14
3321,17188.715
3322,15699.914
3323,15509.042
3324,17732.83
3325,16419.46
3326,13743.429
3327,16074.06
3328,14255.596
3329,13398.469
3330,14726.862
3331,17766.52
3332,13680.231
3333,16051.875
3334,14963.843
3335,15176.061
3336,15483.844
3337,15694.747
3338,16065.083
3339,13532.764
3340,17461.598
3341,18062.006
3342,18355.2
3343,14509.024
3344,15669.07
3345,16474.664
3346,14344.78
3347,14959.277
3348,14311.68
3349,14849.134
3350,13358.014
3351,17459.545
3352,15029.344
3353,16373.958
3354,17501.904
3355,16667.268
3356,16013.613
3357,17492.936
3358,17759.508
3359,16900.762
3360,14568.218
3361,14087.783
3362,17278.533
3363,16109.895
3364,14266.37
3365,14751.179
3366,13559.166
3367,13505.187
3368,18268.877
3369,14176.531
3370,16374.292
3371,18018.137
3372,20811.666
3373,18486.988
3374,16391.607
3375,16299.422
3376,16314.682
3377,16530.383
3378,16667.56
3379,20719.941
3380,15193.072
3381,17048.855
3382,16370.143
3383,16104.993
3384,13853.832
3385,12431.864
3386,14604.554
3387,16484.424
3388,16686.223
3389,17908.309
3390,15505.531
3391,15672.007
3392,15221.001
3393,15907.074
3394,17490.285
3395,17198.146
3396,13596.943
3397,14847.344
3398,15747.093
3399,16052.058
3400,16503.648
3401,17991.402
3402,17174.666
3403,16878.914
3404,19083.916
3405,19886.37
3406,17017.88
3407,19208.777
3408,18782.74
3409,15889.044
3410,18206.756
3411,16537.084
3412,18169.412
3413,16328.472
3414,18245.555
3415,16753.14
3416,17415.172
3417,14123.84
3418,14147.573
3419,18956.701
3420,18346.795
3421,16549.654
3422,17756.408
3423,13623.541
3424,18369.193
3425,13710.151
3426,16849.95
3427,18061.824
3428,17272.447
3429,14708.475
3430,16231.158
3431,18076.953
3432,16141.978
3433,16349.288
3434,16385.723
3435,16461.32
3436,16604.842
3437,17929.914
3438,20138.387
3439,13536.734
3440,20550.242
3441,16346.662
3442,20484.771
3443,19724.082
3444,22210.434
3445,16308.693
3446,16189.641
3447,16171.808
3448,16186.53
3449,16607.375
3450,16237.73
3451,15857.975
3452,15236.27
3453,16158.716
3454,17406.332
3455,15728.198
3456,18506.912
3457,14913.856
3458,18784.455
3459,15209.095
3460,16141.996
3461,16899.414
3462,15840.893
3463,15983.77
3464,18483.059
3465,18276.582
3466,19306.236
3467,17253.16
3468,16677.836
3469,17785.71
3470,16183.114
3471,17303.822
3472,15971.341
3473,16405.402
3474,16896.545
3475,14190.378
3476,18458.03
3477,15909.572
3478,16976.63
3479,16184.54
3480,16238.909
3481,20283.096
3482,13847.214
3483,17858.602
3484,20584.395
3485,17582.656
3486,17355.27
3487,17997.55
3488,16766.178
3489,17262.46
3490,17443.45
3491,17418.115
3492,16910.473
3493,20389.848
3494,18465.375
3495,16895.305
3496,18233.852
3497,17740.584
3498,18717.266
3499,19637.828
3500,19343.203
3501,17488.176
3502,17568.213
3503,17951.248
3504,19487.625
3505,19928.135
3506,16936.164
3507,18116.906
3508,15238.761
3509,20602.154
3510,14908.366
3511,19258.559
3512,17984.65
3513,18914.383
3514,16178.438
3515,15655.77
3516,20427.422
3517,14173.544
3518,17065.777
3519,15956.007
3520,14667.211
3521,19212.02
3522,18524.463
3523,16080.656
3524,16126.609
3525,20452.58
3526,16028.892
3527,18429.473
3528,16985.387
3529,16043.332
3530,16397.637
3531,15088.348
3532,18000.717
3533,18698.195
3534,16803.64
3535,19907.055
3536,15792.279
3537,19707.305
3538,18016.488
3539,18889.64
3540,17763.072
3541,18143.16
3542,20362.764
3543,17401.512
3544,17190.36
3545,16450.434
3546,15567.704
3547,13207.648
3548,18021.527
3549,20144.758
3550,16337.198
3551,18913.078
3552,16494.896
3553,17914.152
3554,19457.27
3555,15887.923
3556,17601.729
3557,15714.663
3558,18275.459
3559,16545.383
3560,15427.927
3561,18621.01
3562,23405.047
3563,19748.16
3564,19145.61
3565,17003.715
3566,16054.346
3567,19594.973
3568,14357.694
3569,16916.42
3570,16545.963
3571,17420.066
3572,19262.945
3573,16253.212
3574,19660.496
3575,20320.064
3576,17444.754
3577,17174.873
3578,17144.21
3579,17223.467
3580,16044.6455
3581,18320.455
3582,15825.098
3583,19148.602
3584,18733.055
3585,17139.22
3586,16410.836
3587,17478.842
3588,18262.256
3589,18179.56
3590,18226.521
3591,17241.574
3592,17269.742
3593,17680.16
3594,21654.025
3595,18385.432
3596,18845.428
3597,18459.295
3598,16159.67
3599,17614.14
3600,16031.192
3601,18959.494
3602,16040.904
3603,15853.264
