State:Action,QValue
53,15:left,279.9347
53,15:right,265.61783
53,15:up,290.24658
53,16:down,279.45782
53,16:left,293.95984
53,16:right,280.43207
53,16:up,305.6807
53,17:down,293.58398
53,17:left,315.36465
53,17:right,294.6697
53,17:up,323.5958
53,18:down,308.515
53,18:left,341.55124
53,18:right,305.2345
53,18:up,335.9559
53,19:down,325.41455
53,19:left,358.48492
53,19:right,322.42593
53,19:up,348.19513
53,2:down,137.382
53,2:left,151.28336
53,2:right,139.7107
53,2:up,151.59183
53,20:down,344.22974
53,20:left,365.26013
53,20:right,345.1986
53,20:up,382.0143
53,21:down,368.3533
53,21:left,398.82327
53,21:right,366.08008
53,21:up,390.21036
53,22:down,386.38254
53,22:left,416.9083
53,22:right,383.70425
53,22:up,420.80826
53,23:down,407.39236
53,23:left,441.54556
53,23:right,405.576
53,23:up,434.10727
53,24:down,429.12317
53,24:left,456.84396
53,24:right,431.09702
53,24:up,479.0915
53,25:down,460.417
53,25:left,477.2502
53,25:right,453.6676
53,25:up,506.7674
53,26:down,479.96204
53,26:left,509.6479
53,26:right,486.4134
53,26:up,537.4599
53,27:down,507.50443
53,27:left,566.3869
53,27:right,504.29364
53,27:up,533.08246
53,28:down,538.8772
53,28:left,585.37366
53,28:right,538.6731
53,28:up,571.14856
53,29:down,580.6188
53,29:left,616.8829
53,29:right,574.4569
53,29:up,606.66504
53,3:down,146.07056
53,3:left,155.15538
53,3:right,145.48535
53,3:up,156.30106
53,30:down,606.9065
53,30:left,648.59796
53,30:right,588.0335
53,30:up,633.5986
53,31:down,633.6907
53,31:left,670.30365
53,31:right,630.2296
53,31:up,719.3613
53,32:down,671.4946
53,32:left,716.1691
53,32:right,683.93024
53,32:up,763.5438
53,33:down,728.5127
53,33:left,761.0866
53,33:right,712.2543
53,33:up,807.2939
53,34:down,778.2021
53,34:left,817.67957
53,34:right,758.87213
53,34:up,862.41675
53,35:down,799.0641
53,35:left,871.5568
53,35:right,805.4749
53,35:up,900.6636
53,36:down,854.11945
53,36:left,938.57404
53,36:right,848.7323
53,36:up,931.2984
53,37:down,900.76794
53,37:left,1004.90594
53,37:right,897.0662
53,37:up,961.4431
53,38:down,946.03326
53,38:left,1020.8304
53,38:right,943.6631
53,38:up,1057.063
53,39:down,1004.5134
53,39:left,1114.1387
53,39:right,1006.63916
53,39:up,1090.7379
53,4:down,153.89455
53,4:left,161.10265
53,4:right,152.29552
53,4:up,166.03302
53,40:down,1060.5503
53,40:left,1142.1208
53,40:right,1059.288
53,40:up,1163.9048
53,41:down,1131.9359
53,41:left,1193.1207
53,41:right,1099.2684
53,41:up,1243.5485
53,42:down,1180.5553
53,42:left,1316.3723
53,42:right,1176.3634
53,42:up,1286.1439
53,43:down,1263.9012
53,43:left,1350.8087
53,43:right,1235.7545
53,43:up,1395.4408
53,44:down,1320.3297
53,44:left,1467.0944
53,44:right,1324.9244
53,44:up,1411.0161
53,45:down,1402.7279
53,45:left,1476.296
53,45:right,1392.2997
53,45:up,1543.2444
53,46:down,1480.4901
53,46:left,1610.6233
53,46:right,1470.0858
53,46:up,1633.8445
53,47:down,1541.4374
53,47:left,1689.276
53,47:right,1569.3156
53,47:up,1734.3071
53,48:down,1655.7802
53,48:left,1843.3861
53,48:right,1635.5886
53,48:up,1780.1113
53,49:down,1729.7239
53,49:left,1918.8441
53,49:right,1740.1487
53,49:up,1845.7067
53,5:down,160.38945
53,5:left,172.34074
53,5:right,161.44794
53,5:up,176.67084
53,50:down,1819.9707
53,50:left,1978.0945
53,50:right,1754.2126
53,50:up,1763.3289
53,51:down,1851.7716
53,51:left,1822.6401
53,51:right,1691.0864
53,51:up,1707.5831
53,52:down,1739.617
53,52:left,1820.9833
53,52:right,1638.8582
53,52:up,1626.2288
53,53:down,1730.6646
53,53:left,1658.0519
53,53:right,1542.027
53,53:up,1558.4789
53,54:down,1631.484
53,54:left,1589.8892
53,54:right,1463.2902
53,54:up,1464.0569
53,55:down,1480.3198
53,55:left,1544.1377
53,55:right,1390.622
53,55:up,1400.8562
53,56:down,1425.281
53,56:left,1451.2618
53,56:right,1329.8362
53,56:up,1322.1208
53,57:down,1384.6887
53,57:left,1346.7091
53,57:right,1242.496
53,57:up,1258.6173
53,58:down,1318.3744
53,58:left,1273.6145
53,58:right,1174.1976
53,58:up,1178.6166
53,59:down,1231.3097
53,59:left,1170.1781
53,59:right,1115.1682
53,59:up,1114.6144
53,6:down,170.81369
53,6:left,179.6859
53,6:right,169.208
53,6:up,187.46309
53,60:down,1156.4034
53,60:left,1179.9471
53,60:right,1060.2366
53,60:up,1047.9098
53,61:down,1098.7421
53,61:left,1069.3877
53,61:right,1015.2037
53,61:up,994.3548
53,62:down,1021.7545
53,62:left,1056.7166
53,62:right,953.05316
53,62:up,943.69403
53,63:down,1000.6545
53,63:left,947.5846
53,63:right,895.55786
53,63:up,893.77484
53,64:down,942.9187
53,64:left,888.9585
53,64:right,835.98627
53,64:up,848.91406
53,65:down,869.78204
53,65:left,831.6788
53,65:right,806.04065
53,65:up,812.7253
53,66:down,820.10034
53,66:left,802.5968
53,66:right,759.9066
53,66:up,746.3252
53,67:down,784.3074
53,67:left,763.70935
53,67:right,713.5867
53,67:up,703.1832
53,68:down,711.517
53,68:left,724.41864
53,68:right,682.2479
53,68:up,674.2805
53,69:down,661.8292
53,69:left,682.33435
53,69:right,645.7658
53,69:up,632.1679
53,7:down,175.18193
53,7:left,188.83374
53,7:right,177.637
53,7:up,195.21307
53,70:down,631.0284
53,70:left,658.6549
53,70:right,611.0824
53,70:up,605.53345
53,71:down,608.712
53,71:left,613.0916
53,71:right,579.2101
53,71:up,570.95734
53,72:down,578.8907
53,72:left,573.55365
53,72:right,539.77106
53,72:up,542.38446
53,73:down,544.19867
53,73:left,551.3911
53,73:right,515.1269
53,73:up,510.4745
53,74:down,532.15594
53,74:left,512.85736
53,74:right,488.58115
53,74:up,478.78693
53,75:down,504.86658
53,75:left,481.10214
53,75:right,459.64395
53,75:up,459.10825
53,76:down,474.22205
53,76:left,454.5096
53,76:right,437.09814
53,76:up,433.8772
53,77:down,441.48758
53,77:left,447.71024
53,77:right,405.8203
53,77:up,409.38812
53,78:down,426.25378
53,78:left,415.0409
53,78:right,389.5529
53,78:up,381.73868
53,79:down,405.1174
53,79:left,391.1225
53,79:right,365.71628
53,79:up,364.0978
53,8:down,187.58151
53,8:left,201.24516
53,8:right,187.63853
53,8:up,205.02834
53,80:down,384.42685
53,80:left,369.60742
53,80:right,348.5698
53,80:up,350.14
53,81:down,365.12848
53,81:left,347.5944
53,81:right,333.08997
53,81:up,327.21643
53,82:down,345.05444
53,82:left,333.1855
53,82:right,317.53796
53,82:up,309.88757
53,83:down,320.70676
53,83:left,323.28586
53,83:right,298.04025
53,83:up,295.1971
53,84:down,297.2224
53,84:left,308.68616
53,84:right,283.95636
53,84:up,278.81195
53,85:down,292.5062
53,85:left,282.38974
53,85:right,268.10254
53,85:up,263.68173
53,86:down,267.521
53,86:left,277.04596
53,86:right,253.77017
53,86:up,249.12056
53,87:down,265.9901
53,87:left,255.89116
53,87:right,241.70268
53,87:up,241.50502
53,88:down,252.24664
53,88:left,244.96098
53,88:right,227.12517
53,88:up,228.76389
53,89:down,237.22238
53,89:left,230.51141
53,89:right,217.54541
53,89:up,214.75926
53,9:down,196.37744
53,9:left,210.65518
53,9:right,196.54398
53,9:up,215.88943
53,90:down,220.4402
53,90:left,222.78722
53,90:right,205.4016
53,90:up,205.83324
53,91:down,206.88899
53,91:left,216.3472
53,91:right,198.32234
53,91:up,195.40704
53,92:down,206.7498
53,92:left,199.27252
53,92:right,186.66476
53,92:up,184.3494
53,93:down,197.35085
53,93:left,188.99384
53,93:right,177.78076
53,93:up,176.28514
53,94:down,187.81638
53,94:left,181.57585
53,94:right,167.27379
53,94:up,168.56906
53,95:down,177.01611
53,95:left,171.37122
53,95:right,160.74475
53,95:up,161.38661
53,96:down,164.61366
53,96:left,171.30643
53,96:right,153.94028
53,96:up,154.84976
53,97:down,163.34941
53,97:left,157.45761
53,97:right,141.92296
53,97:up,146.00714
53,98:down,153.19212
53,98:left,125.42609
53,98:right,90.971085
53,98:up,104.20766
53,99:down,129.48541
53,99:left,112.402504
53,99:right,132.76807
53,99:up,48.222523
54,-1:left,70.47879
54,-1:right,0.4003917
54,0:down,20.582394
54,0:left,119.27542
54,0:right,61.487984
54,0:up,133.7027
54,1:down,128.61363
54,1:left,135.19308
54,1:right,125.73911
54,1:up,138.265
54,10:down,197.12851
54,10:left,214.04285
54,10:right,192.75145
54,10:up,205.63649
54,100:down,40.288113
54,100:left,77.007545
54,100:up,0.15093613
54,101:up,-0.40733305
54,102:right,0.35003135
54,11:down,206.31192
54,11:left,226.55215
54,11:right,205.58282
54,11:up,218.39651
54,12:down,217.73398
54,12:left,234.63074
54,12:right,215.596
54,12:up,230.41461
54,13:down,227.69144
54,13:left,239.1082
54,13:right,229.58496
54,13:up,248.90388
54,14:down,244.60208
54,14:left,261.22037
54,14:right,240.40724
54,14:up,252.42014
54,15:down,254.96895
54,15:left,264.6139
54,15:right,253.77234
54,15:up,274.74597
54,16:down,262.76486
54,16:left,288.06253
54,16:right,268.00558
54,16:up,282.26468
54,17:down,279.65002
54,17:left,296.06577
54,17:right,285.3136
54,17:up,307.0431
54,18:down,300.3326
54,18:left,303.73297
54,18:right,293.35254
54,18:up,321.6911
54,19:down,313.10007
54,19:left,338.31827
54,19:right,316.70602
54,19:up,327.23856
54,2:down,132.92519
54,2:left,146.83046
54,2:right,131.04282
54,2:up,144.17351
54,20:down,329.8202
54,20:left,347.4195
54,20:right,328.80887
54,20:up,361.82553
54,21:down,343.15405
54,21:left,368.38232
54,21:right,350.20862
54,21:up,381.50598
54,22:down,368.9009
54,22:left,388.58096
54,22:right,375.0652
54,22:up,401.96057
54,23:down,384.03647
54,23:left,406.40045
54,23:right,390.22107
54,23:up,425.868
54,24:down,402.69183
54,24:left,452.14124
54,24:right,413.20688
54,24:up,425.3318
54,25:down,433.61298
54,25:left,468.1346
54,25:right,432.78394
54,25:up,452.0268
54,26:down,447.8796
54,26:left,484.55423
54,26:right,460.94937
54,26:up,496.76257
54,27:down,482.8489
54,27:left,529.3495
54,27:right,486.0837
54,27:up,509.53033
54,28:down,519.7187
54,28:left,541.70026
54,28:right,515.03156
54,28:up,588.53534
54,29:down,560.091
54,29:left,577.7947
54,29:right,546.41266
54,29:up,621.2501
54,3:down,138.8144
54,3:left,152.47235
54,3:right,138.86507
54,3:up,153.58516
54,30:down,576.5028
54,30:left,611.9071
54,30:right,576.1465
54,30:up,657.16223
54,31:down,613.60986
54,31:left,641.9502
54,31:right,611.77576
54,31:up,699.7285
54,32:down,643.9928
54,32:left,714.1626
54,32:right,648.561
54,32:up,742.8271
54,33:down,688.9564
54,33:left,724.0289
54,33:right,679.35236
54,33:up,769.98505
54,34:down,717.67224
54,34:left,778.30554
54,34:right,720.31464
54,34:up,817.149
54,35:down,762.39655
54,35:left,868.95746
54,35:right,755.3515
54,35:up,839.1929
54,36:down,814.0665
54,36:left,867.3222
54,36:right,803.9059
54,36:up,905.62115
54,37:down,849.4733
54,37:left,918.1792
54,37:right,849.51416
54,37:up,959.1408
54,38:down,906.90753
54,38:left,958.8297
54,38:right,911.269
54,38:up,994.6393
54,39:down,945.42426
54,39:left,1021.7467
54,39:right,952.48944
54,39:up,1029.1357
54,4:down,147.64226
54,4:left,157.7433
54,4:right,144.975
54,4:up,158.00064
54,40:down,1004.51794
54,40:left,1100.7573
54,40:right,1010.3577
54,40:up,1086.5985
54,41:down,1061.5686
54,41:left,1182.5245
54,41:right,1068.2327
54,41:up,1142.5459
54,42:down,1118.262
54,42:left,1177.1633
54,42:right,1127.3229
54,42:up,1236.946
54,43:down,1172.7137
54,43:left,1248.0417
54,43:right,1188.7045
54,43:up,1302.9087
54,44:down,1262.2993
54,44:left,1345.5598
54,44:right,1254.8071
54,44:up,1361.9265
54,45:down,1334.0428
54,45:left,1455.5858
54,45:right,1329.1631
54,45:up,1420.8528
54,46:down,1412.7126
54,46:left,1518.8712
54,46:right,1389.2676
54,46:up,1553.0844
54,47:down,1479.8798
54,47:left,1602.9531
54,47:right,1470.7653
54,47:up,1645.7113
54,48:down,1557.4441
54,48:left,1744.3333
54,48:right,1546.4956
54,48:up,1677.0164
54,49:down,1639.5017
54,49:left,1816.056
54,49:right,1639.4661
54,49:up,1751.0159
54,5:down,153.68355
54,5:left,166.9669
54,5:right,153.80017
54,5:up,162.98297
54,50:down,1718.3169
54,50:left,1858.7384
54,50:right,1706.7611
54,50:up,1671.1323
54,51:down,1748.4567
54,51:left,1711.2952
54,51:right,1643.3099
54,51:up,1638.1218
54,52:down,1660.2034
54,52:left,1722.0066
54,52:right,1544.7944
54,52:up,1541.332
54,53:down,1645.1104
54,53:left,1582.5505
54,53:right,1476.0317
54,53:up,1474.7881
54,54:down,1528.7587
54,54:left,1488.762
54,54:right,1411.2415
54,54:up,1389.1978
54,55:down,1433.5211
54,55:left,1448.2969
54,55:right,1321.6056
54,55:up,1328.0251
54,56:down,1366.4962
54,56:left,1343.1498
54,56:right,1245.5249
54,56:up,1250.3715
54,57:down,1275.2057
54,57:left,1310.7706
54,57:right,1190.494
54,57:up,1180.3313
54,58:down,1249.4333
54,58:left,1187.1144
54,58:right,1123.8314
54,58:up,1116.002
54,59:down,1185.3777
54,59:left,1130.2719
54,59:right,1061.2124
54,59:up,1051.6772
54,6:down,159.7086
54,6:left,176.97452
54,6:right,161.51099
54,6:up,170.42575
54,60:down,1110.878
54,60:left,1057.516
54,60:right,999.1344
54,60:up,1014.69604
54,61:down,1043.8765
54,61:left,995.80896
54,61:right,953.9571
54,61:up,947.0344
54,62:down,953.3734
54,62:left,1002.18024
54,62:right,889.26025
54,62:up,900.48956
54,63:down,925.25793
54,63:left,951.3022
54,63:right,853.21027
54,63:up,849.7886
54,64:down,903.11523
54,64:left,858.88086
54,64:right,801.03656
54,64:up,799.61633
54,65:down,854.9199
54,65:left,811.857
54,65:right,756.6509
54,65:up,765.5153
54,66:down,815.95374
54,66:left,766.89294
54,66:right,716.619
54,66:up,722.22284
54,67:down,774.68427
54,67:left,727.9242
54,67:right,680.959
54,67:up,677.37146
54,68:down,730.14404
54,68:left,683.2657
54,68:right,646.4367
54,68:up,654.7585
54,69:down,686.1393
54,69:left,645.6663
54,69:right,614.03284
54,69:up,612.5534
54,7:down,169.44696
54,7:left,182.71088
54,7:right,168.71565
54,7:up,174.74225
54,70:down,650.0119
54,70:left,619.8282
54,70:right,574.89374
54,70:up,577.64777
54,71:down,619.1514
54,71:left,584.1493
54,71:right,549.3841
54,71:up,550.3324
54,72:down,584.7459
54,72:left,548.14935
54,72:right,513.67145
54,72:up,519.26373
54,73:down,540.9152
54,73:left,516.4031
54,73:right,497.29193
54,73:up,483.86148
54,74:down,487.68805
54,74:left,499.15735
54,74:right,465.56378
54,74:up,465.95892
54,75:down,459.94595
54,75:left,476.77905
54,75:right,435.6018
54,75:up,436.2282
54,76:down,435.99564
54,76:left,449.33984
54,76:right,418.97403
54,76:up,412.86404
54,77:down,423.3291
54,77:left,414.49512
54,77:right,387.6554
54,77:up,389.0186
54,78:down,391.95105
54,78:left,399.07535
54,78:right,374.13083
54,78:up,371.46375
54,79:down,375.4078
54,79:left,371.7947
54,79:right,359.8537
54,79:up,348.8942
54,8:down,177.57375
54,8:left,189.76555
54,8:right,178.77101
54,8:up,194.08481
54,80:down,360.5648
54,80:left,352.9195
54,80:right,342.453
54,80:up,339.66104
54,81:down,341.95966
54,81:left,331.6443
54,81:right,323.1878
54,81:up,317.07266
54,82:down,314.88593
54,82:left,323.9263
54,82:right,297.8624
54,82:up,301.39853
54,83:down,308.46445
54,83:left,298.48663
54,83:right,283.59595
54,83:up,279.68256
54,84:down,294.97485
54,84:left,277.3564
54,84:right,264.18466
54,84:up,268.08813
54,85:down,270.27112
54,85:left,277.82272
54,85:right,256.52472
54,85:up,255.82167
54,86:down,263.75146
54,86:left,256.29694
54,86:right,246.72115
54,86:up,239.38179
54,87:down,250.87491
54,87:left,239.73627
54,87:right,228.0749
54,87:up,228.09088
54,88:down,237.80798
54,88:left,230.89142
54,88:right,217.58708
54,88:up,215.59035
54,89:down,218.29147
54,89:left,224.50433
54,89:right,208.99937
54,89:up,206.32996
54,9:down,186.14682
54,9:left,197.96269
54,9:right,187.27106
54,9:up,203.71925
54,90:down,215.02815
54,90:left,208.3636
54,90:right,197.27475
54,90:up,195.94885
54,91:down,204.75089
54,91:left,199.46417
54,91:right,187.17572
54,91:up,185.95108
54,92:down,193.8152
54,92:left,186.88176
54,92:right,181.47903
54,92:up,178.67676
54,93:down,179.96692
54,93:left,186.78218
54,93:right,170.15482
54,93:up,171.10442
54,94:down,172.74028
54,94:left,178.20692
54,94:right,163.04211
54,94:up,162.05672
54,95:down,169.65233
54,95:left,161.93283
54,95:right,153.16348
54,95:up,154.22092
54,96:down,162.03293
54,96:left,152.1936
54,96:right,140.0193
54,96:up,145.84184
54,97:down,155.20663
54,97:left,146.99318
54,97:right,135.50781
54,97:up,136.65894
54,98:down,147.38043
54,98:left,136.75803
54,98:right,135.59328
54,98:up,131.09619
54,99:down,140.91133
54,99:left,113.54481
54,99:right,106.629265
54,99:up,56.74482
55,-0:up,38.11822
55,-1:left,3.0177858
55,-1:right,10.6208105
55,-1:up,102.25021
55,0:down,44.508667
55,0:left,105.976776
55,0:right,77.826385
55,0:up,128.90271
55,1:down,119.16768
55,1:left,129.15515
55,1:right,109.84246
55,1:up,134.01137
55,10:down,185.42155
55,10:left,197.9167
55,10:right,187.5358
55,10:up,204.46426
55,100:down,126.338745
55,100:left,13.290346
55,100:right,2.5116434
55,100:up,-0.07657035
55,101:right,0.49225152
55,101:up,-0.07662299
55,102:down,0.7572291
55,102:left,0.41923028
55,11:down,200.07994
55,11:left,213.26236
55,11:right,197.33492
55,11:up,209.59088
55,12:down,207.93097
55,12:left,225.05542
55,12:right,208.50432
55,12:up,217.9636
55,13:down,216.23105
55,13:left,229.66997
55,13:right,217.17729
55,13:up,235.32735
55,14:down,230.4306
55,14:left,248.22963
55,14:right,224.1983
55,14:up,242.38765
55,15:down,240.68272
55,15:left,260.77814
55,15:right,239.71696
55,15:up,255.08278
55,16:down,254.76039
55,16:left,274.1567
55,16:right,252.27576
55,16:up,268.96655
55,17:down,272.28485
55,17:left,287.4554
55,17:right,266.93484
55,17:up,281.81622
55,18:down,280.26456
55,18:left,302.57983
55,18:right,286.27545
55,18:up,311.58298
55,19:down,296.31918
55,19:left,318.44656
55,19:right,301.86206
55,19:up,327.2793
55,2:down,125.10144
55,2:left,136.44383
55,2:right,127.38762
55,2:up,137.95139
55,20:down,309.6012
55,20:left,343.7367
55,20:right,313.12415
55,20:up,339.37253
55,21:down,331.04437
55,21:left,360.05185
55,21:right,338.8727
55,21:up,345.6485
55,22:down,344.6557
55,22:left,372.1819
55,22:right,353.966
55,22:up,377.69174
55,23:down,371.93335
55,23:left,390.46115
55,23:right,374.4513
55,23:up,399.99408
55,24:down,392.1158
55,24:left,425.25653
55,24:right,389.36877
55,24:up,419.24863
55,25:down,411.43362
55,25:left,435.68707
55,25:right,409.74423
55,25:up,453.22864
55,26:down,439.86893
55,26:left,467.17477
55,26:right,437.42114
55,26:up,488.8977
55,27:down,464.32687
55,27:left,494.37488
55,27:right,460.05936
55,27:up,515.99066
55,28:down,492.89554
55,28:left,568.80536
55,28:right,504.836
55,28:up,534.86206
55,29:down,517.7839
55,29:left,588.06244
55,29:right,523.92566
55,29:up,557.29785
55,3:down,131.4295
55,3:left,141.39035
55,3:right,131.65544
55,3:up,145.11974
55,30:down,550.12933
55,30:left,612.2235
55,30:right,547.113
55,30:up,593.6274
55,31:down,588.12036
55,31:left,613.97577
55,31:right,578.7441
55,31:up,645.15497
55,32:down,618.2883
55,32:left,685.89185
55,32:right,610.1978
55,32:up,647.1977
55,33:down,640.8194
55,33:left,684.95703
55,33:right,646.7452
55,33:up,728.4643
55,34:down,680.4106
55,34:left,776.6046
55,34:right,684.9768
55,34:up,743.77423
55,35:down,716.97943
55,35:left,771.91956
55,35:right,719.16504
55,35:up,808.1291
55,36:down,759.4026
55,36:left,830.7695
55,36:right,766.6699
55,36:up,842.57214
55,37:down,825.4919
55,37:left,895.5972
55,37:right,808.4593
55,37:up,878.2768
55,38:down,845.71344
55,38:left,944.3702
55,38:right,851.83594
55,38:up,948.3695
55,39:down,908.0653
55,39:left,991.25134
55,39:right,901.796
55,39:up,977.3344
55,4:down,139.36255
55,4:left,147.85965
55,4:right,138.55087
55,4:up,151.94676
55,40:down,949.32935
55,40:left,1015.7356
55,40:right,954.1053
55,40:up,1060.7408
55,41:down,1007.7501
55,41:left,1116.7255
55,41:right,1016.6032
55,41:up,1089.6125
55,42:down,1068.4786
55,42:left,1149.086
55,42:right,1068.2582
55,42:up,1172.3385
55,43:down,1125.6357
55,43:left,1218.1012
55,43:right,1117.3868
55,43:up,1246.3308
55,44:down,1183.3602
55,44:left,1291.5222
55,44:right,1182.8167
55,44:up,1310.1453
55,45:down,1247.6863
55,45:left,1346.6484
55,45:right,1247.5599
55,45:up,1387.6821
55,46:down,1336.9218
55,46:left,1471.0558
55,46:right,1346.4697
55,46:up,1430.4176
55,47:down,1403.4004
55,47:left,1544.3615
55,47:right,1387.4014
55,47:up,1493.3545
55,48:down,1479.5759
55,48:left,1583.1556
55,48:right,1463.4128
55,48:up,1652.8229
55,49:down,1549.739
55,49:left,1730.3116
55,49:right,1554.676
55,49:up,1649.3062
55,5:down,145.54422
55,5:left,155.11086
55,5:right,145.78609
55,5:up,159.79633
55,50:down,1642.7643
55,50:left,1742.1438
55,50:right,1580.643
55,50:up,1584.645
55,51:down,1651.195
55,51:left,1637.6184
55,51:right,1533.122
55,51:up,1550.983
55,52:down,1565.116
55,52:left,1654.8475
55,52:right,1485.8033
55,52:up,1483.5365
55,53:down,1498.3447
55,53:left,1548.6863
55,53:right,1390.0631
55,53:up,1380.0667
55,54:down,1452.5426
55,54:left,1413.586
55,54:right,1316.4056
55,54:up,1318.1641
55,55:down,1355.4683
55,55:left,1366.5619
55,55:right,1262.9861
55,55:up,1272.753
55,56:down,1304.6218
55,56:left,1275.8479
55,56:right,1183.5592
55,56:up,1181.242
55,57:down,1232.1785
55,57:left,1211.8158
55,57:right,1155.8147
55,57:up,1119.4386
55,58:down,1129.5588
55,58:left,1188.5096
55,58:right,1056.9482
55,58:up,1053.4471
55,59:down,1059.304
55,59:left,1115.23
55,59:right,1002.5989
55,59:up,1013.2843
55,6:down,152.15335
55,6:left,165.68813
55,6:right,152.5853
55,6:up,164.82426
55,60:down,1020.6585
55,60:left,1045.5857
55,60:right,943.6143
55,60:up,964.5912
55,61:down,996.37665
55,61:left,974.3763
55,61:right,896.80493
55,61:up,902.68207
55,62:down,936.0595
55,62:left,919.4803
55,62:right,851.55786
55,62:up,842.86127
55,63:down,892.6968
55,63:left,872.9714
55,63:right,806.548
55,63:up,809.1032
55,64:down,847.09753
55,64:left,816.588
55,64:right,770.7326
55,64:up,767.80566
55,65:down,761.4555
55,65:left,805.7302
55,65:right,728.33875
55,65:up,723.7484
55,66:down,757.49164
55,66:left,728.0219
55,66:right,678.60913
55,66:up,682.6816
55,67:down,687.80835
55,67:left,726.12756
55,67:right,643.72205
55,67:up,647.3458
55,68:down,685.30237
55,68:left,662.061
55,68:right,618.77515
55,68:up,619.6365
55,69:down,624.25354
55,69:left,648.40485
55,69:right,580.8
55,69:up,578.6393
55,7:down,160.5198
55,7:left,170.61566
55,7:right,160.44766
55,7:up,176.1782
55,70:down,604.661
55,70:left,589.22144
55,70:right,554.0373
55,70:up,552.05066
55,71:down,571.0202
55,71:left,555.8489
55,71:right,519.2864
55,71:up,524.5685
55,72:down,524.761
55,72:left,549.58887
55,72:right,497.0222
55,72:up,489.87823
55,73:down,520.57074
55,73:left,496.0317
55,73:right,464.51993
55,73:up,473.7161
55,74:down,496.85635
55,74:left,470.33496
55,74:right,443.1407
55,74:up,439.47208
55,75:down,470.62155
55,75:left,448.06003
55,75:right,418.9488
55,75:up,420.765
55,76:down,441.97327
55,76:left,416.2305
55,76:right,397.2721
55,76:up,396.3299
55,77:down,420.45074
55,77:left,401.81567
55,77:right,374.40002
55,77:up,371.51917
55,78:down,396.60022
55,78:left,371.66516
55,78:right,356.51968
55,78:up,354.04343
55,79:down,375.75934
55,79:left,357.75848
55,79:right,340.81924
55,79:up,332.21585
55,8:down,170.05476
55,8:left,180.63162
55,8:right,172.7974
55,8:up,184.76604
55,80:down,347.3433
55,80:left,333.30835
55,80:right,323.14777
55,80:up,315.5224
55,81:down,324.17047
55,81:left,327.7543
55,81:right,303.8857
55,81:up,300.2521
55,82:down,307.94684
55,82:left,299.21378
55,82:right,294.78915
55,82:up,284.75128
55,83:down,295.83197
55,83:left,289.6841
55,83:right,272.59753
55,83:up,273.91943
55,84:down,273.06155
55,84:left,280.16705
55,84:right,254.84158
55,84:up,258.49255
55,85:down,266.82855
55,85:left,257.4918
55,85:right,240.81026
55,85:up,240.37071
55,86:down,255.39864
55,86:left,243.70111
55,86:right,228.40436
55,86:up,228.5762
55,87:down,235.05643
55,87:left,236.507
55,87:right,217.0987
55,87:up,219.53893
55,88:down,224.60474
55,88:left,219.44847
55,88:right,211.99359
55,88:up,203.70566
55,89:down,215.17546
55,89:left,210.89682
55,89:right,197.6767
55,89:up,194.20724
55,9:down,176.73312
55,9:left,187.99406
55,9:right,176.22348
55,9:up,193.71048
55,90:down,204.44969
55,90:left,197.43817
55,90:right,192.59062
55,90:up,186.41757
55,91:down,197.50275
55,91:left,187.65189
55,91:right,176.4144
55,91:up,178.88237
55,92:down,181.21535
55,92:left,183.48209
55,92:right,170.10077
55,92:up,168.07147
55,93:down,176.21283
55,93:left,171.10403
55,93:right,161.95586
55,93:up,159.50041
55,94:down,168.0535
55,94:left,163.08896
55,94:right,139.33601
55,94:up,151.27898
55,95:down,158.87383
55,95:left,161.17564
55,95:right,146.7184
55,95:up,148.2425
55,96:down,152.4104
55,96:left,149.96552
55,96:right,140.41324
55,96:up,140.40805
55,97:down,144.40112
55,97:left,147.11978
55,97:right,125.51959
55,97:up,129.42526
55,98:down,140.45656
55,98:left,136.89516
55,98:right,120.618164
55,98:up,126.472534
55,99:down,133.6767
55,99:left,98.99085
55,99:right,83.356544
55,99:up,108.26323
56,-1:down,47.177773
56,-1:left,23.471447
56,-1:right,0.17408615
56,-1:up,97.304085
56,0:down,65.035385
56,0:left,88.91588
56,0:right,84.14738
56,0:up,123.52499
56,1:down,115.837036
56,1:left,121.83433
56,1:right,115.62257
56,1:up,124.679115
56,10:down,178.0465
56,10:left,186.07953
56,10:right,176.73456
56,10:up,203.79274
56,100:down,0.25590202
56,100:left,46.829945
56,100:right,0.43750906
56,100:up,-0.4542367
56,101:down,0.6886468
56,11:down,186.3816
56,11:left,199.4982
56,11:right,187.30525
56,11:up,214.30394
56,12:down,196.32333
56,12:left,207.29474
56,12:right,195.74364
56,12:up,228.58672
56,13:down,207.80327
56,13:left,219.50674
56,13:right,206.19478
56,13:up,237.79755
56,14:down,221.3781
56,14:left,232.69313
56,14:right,221.0893
56,14:up,254.59862
56,15:down,226.78639
56,15:left,246.57011
56,15:right,233.26636
56,15:up,266.8008
56,16:down,245.4842
56,16:left,260.32858
56,16:right,244.1259
56,16:up,277.7096
56,17:down,257.688
56,17:left,271.5569
56,17:right,259.71445
56,17:up,296.1538
56,18:down,268.74454
56,18:left,291.59003
56,18:right,275.6521
56,18:up,311.87286
56,19:down,288.98615
56,19:left,306.22937
56,19:right,296.33154
56,19:up,329.4748
56,2:down,120.091484
56,2:left,130.04028
56,2:right,121.77829
56,2:up,129.13998
