Итерация,Значение
1250,0.23143728
1251,0.2333264
1252,0.2670766
1253,0.2613959
1254,0.23315439
1255,0.2729161
1256,0.2596707
1257,0.26542836
1258,0.25645387
1259,0.25788155
1260,0.24217387
1261,0.2594391
1262,0.24324939
1263,0.2600637
1264,0.25194827
1265,0.27185193
1266,0.26277182
1267,0.27257544
1268,0.26377857
1269,0.2661273
1270,0.2842147
1271,0.2451233
1272,0.25329587
1273,0.26372194
1274,0.27430505
1275,0.25803462
1276,0.26229882
1277,0.2630543
1278,0.2830148
1279,0.24508709
1280,0.26143512
1281,0.25016126
1282,0.23773925
1283,0.23113143
1284,0.26114684
1285,0.24484172
1286,0.26320088
1287,0.24357612
1288,0.2783427
1289,0.2824234
1290,0.23365976
1291,0.2465211
1292,0.2554672
1293,0.2758267
1294,0.28817576
1295,0.29609957
1296,0.26454565
1297,0.27768484
1298,0.25481915
1299,0.22438285
1300,0.23356216
1301,0.25880325
1302,0.26822603
1303,0.25022462
1304,0.26537
1305,0.2740846
1306,0.26408917
1307,0.2511564
1308,0.29470897
1309,0.2551096
1310,0.24238701
1311,0.28215122
1312,0.24220519
1313,0.26062244
1314,0.2347572
1315,0.2638639
1316,0.24898243
1317,0.26282057
1318,0.2892622
1319,0.24987169
1320,0.262044
1321,0.2443939
1322,0.26989472
1323,0.27548194
1324,0.25341952
1325,0.24624887
1326,0.26289317
1327,0.29369712
1328,0.25791383
1329,0.27388152
1330,0.2680236
1331,0.25633195
1332,0.24266501
1333,0.28147295
1334,0.2488358
1335,0.25614545
1336,0.23822118
1337,0.26257882
1338,0.2536542
1339,0.2602154
1340,0.24988401
1341,0.25606933
1342,0.2465292
1343,0.26200408
1344,0.28110915
1345,0.2455503
1346,0.27230453
1347,0.24524751
1348,0.25468978
1349,0.2589768
1350,0.21148604
1351,0.2679792
1352,0.26697874
1353,0.26870888
1354,0.26705125
1355,0.2662766
1356,0.25094193
1357,0.24310508
1358,0.2747585
1359,0.27481148
1360,0.26741904
1361,0.2296268
1362,0.25269994
1363,0.22283
1364,0.25670618
1365,0.27336213
1366,0.24670552
1367,0.2655483
1368,0.23994546
1369,0.2720634
1370,0.24917999
1371,0.27000213
1372,0.27210903
1373,0.2739164
1374,0.24617328
1375,0.24579537
1376,0.27698967
1377,0.25373182
1378,0.2522194
1379,0.2401279
1380,0.24996084
1381,0.25855783
1382,0.24946436
1383,0.27144128
1384,0.24940336
1385,0.27528828
1386,0.2710798
1387,0.25028464
1388,0.2618761
1389,0.25232226
1390,0.24562427
1391,0.25485554
1392,0.26070806
1393,0.26761183
1394,0.2832098
1395,0.25461686
1396,0.261439
1397,0.27704605
1398,0.2503639
1399,0.25792623
1400,0.21364662
1401,0.26527265
1402,0.24698491
1403,0.2426586
1404,0.2720898
1405,0.26057088
1406,0.28023928
1407,0.2687822
1408,0.22200586
1409,0.2522428
1410,0.23998801
1411,0.26064083
1412,0.2534174
1413,0.26297337
1414,0.24771765
1415,0.28014287
1416,0.27463788
1417,0.2542352
1418,0.28349802
1419,0.2758278
1420,0.2618554
1421,0.26102963
1422,0.2537882
1423,0.2648169
1424,0.25547677
1425,0.27436388
1426,0.25400168
1427,0.26356307
1428,0.25418636
1429,0.25142953
1430,0.22808062
1431,0.2537345
1432,0.24244942
1433,0.29197142
1434,0.24443023
1435,0.26381737
1436,0.27459064
1437,0.27437487
1438,0.24951558
1439,0.26417685
1440,0.25323686
1441,0.25434518
1442,0.22883068
1443,0.26783842
1444,0.25302383
1445,0.2523056
1446,0.2337658
1447,0.26806915
1448,0.26331428
1449,0.2613291
1450,0.23339164
1451,0.24694318
1452,0.26496625
1453,0.26298302
1454,0.24869496
1455,0.2430071
1456,0.274181
1457,0.2728603
1458,0.25260872
1459,0.23411831
1460,0.29435486
1461,0.26196232
1462,0.25901806
1463,0.270593
1464,0.24032691
1465,0.27052692
1466,0.2654804
1467,0.24823317
1468,0.26930976
1469,0.25998926
1470,0.2621325
1471,0.2748235
1472,0.24564964
1473,0.25925797
1474,0.23989345
1475,0.23859404
1476,0.24677767
1477,0.24835159
1478,0.28650278
1479,0.2431123
1480,0.25891858
1481,0.28823173
1482,0.2291257
1483,0.26698864
1484,0.27184662
1485,0.2597772
