Итерация,Значение
551,77054.85
552,79743.07
553,73678.086
554,72464.7
555,83042.48
556,76132.75
557,73429.02
558,80072.41
559,76188.82
560,74133.12
561,80903.36
562,73926.4
563,75463.41
564,76731.766
565,75885.83
566,81005.55
567,79299.516
568,78981.33
569,79017.47
570,72754.445
571,78264.93
572,77009.01
573,80888.2
574,75341.41
575,78572.34
576,80451.69
577,79522.33
578,79715.05
579,82677.98
580,80480.234
581,72200.15
582,80243.36
583,75105.45
584,78725.195
585,79209.23
586,76249.805
587,73387.58
588,79790.34
589,74844.836
590,79536.03
591,80114.2
592,82174.91
593,76126.4
594,76639.62
595,82693.55
596,72200.234
597,82455.09
598,84037.85
599,75546.47
600,76791.9
601,78807.516
602,78925.055
603,77976.04
604,74791.31
605,76050.16
606,76723.86
607,79557.64
608,80135.79
609,81442.13
610,82789.375
611,76815.95
612,80986.25
613,80079.87
614,80733.195
615,77828.766
616,77957.445
617,76994.516
618,84002.21
619,79094.88
620,72689.93
621,84433.63
622,76506.28
623,80922.55
624,80686.19
625,87809.67
626,82671.38
627,71077.95
628,84303.01
629,75955.72
630,81699.914
631,75975.92
632,84732.31
633,67376.516
634,83171.68
635,77850.375
636,79409.94
637,76950.445
638,81466.69
639,81378.69
640,83847.52
641,80655.78
642,77332.14
643,74886
644,81344.44
645,82656.21
646,77215.52
647,81162.516
648,81633.37
649,86420.195
650,79518.16
651,78682.44
652,82204.65
653,76800.6
654,83120.88
655,79976.42
656,81478.07
657,81238.97
658,82997.56
659,86046.51
660,82910.11
661,77249.23
662,81572.7
663,79048.74
664,79524.805
665,82247.23
666,72039.14
667,85769.12
668,81613.61
669,78914.16
670,81105.664
671,81105.48
672,74006.18
673,81859.695
674,84270.805
675,79423.22
676,79950.72
677,79121.33
678,82136.67
679,76538.766
680,82602.53
681,86526.74
682,79688.72
683,86014.59
684,85544.93
685,81691.164
686,80158.43
687,76593.93
688,79734.1
689,79160.414
690,89488.36
691,85637.836
692,81416.8
693,81020.86
694,84126.516
695,85604.47
696,76833.96
697,79832.08
698,78742.375
699,80397.95
700,82789.6
701,82533.34
702,82059.375
703,77408.625
704,77643.24
705,83771.37
706,83432.05
707,87400.79
708,80914.84
709,79643.39
710,80010.81
711,85023.23
712,87720.49
713,82181.41
714,85680.65
715,83396.02
716,83823.234
717,85288.11
718,83245.71
719,76289.99
720,83387.16
721,78526.01
722,81034.52
723,86689.58
724,83848.63
725,85152.484
726,81235.76
727,78127.055
728,81080.43
729,78793.86
730,77292.836
731,82136.43
732,87377.555
733,84802.78
734,80908.25
735,75417.336
736,87017.32
737,83105.055
738,84385.92
739,82647.73
740,80708.16
741,81011.195
742,79326.74
743,84358.7
744,81873.96
745,87215.86
746,85012.04
747,85323.99
748,81121.72
749,81329.66
750,87163.055
751,88257.15
752,83765.84
753,81137.52
754,88097.33
755,85050.11
756,84320.68
757,83385.75
758,88619.97
759,79634.08
760,82792.93
761,77939.29
762,83850.64
763,87981.66
764,80801.445
765,82815.19
766,87850.414
767,82836.336
768,86325.914
769,82248.01
770,80389.7
771,81052.66
772,83195.45
773,78272.34
774,84611.664
775,82268.08
776,84793.71
777,81024.8
778,76976.29
779,82535.99
780,84463.21
781,90775.9
782,81612.266
783,89189.44
784,84854.26
785,83642.38
786,83831.53
787,83890.914
788,85949.35
789,92571.24
790,89898.45
791,77015.8
792,89327.4
793,83862.5
794,76573.92
795,81015.016
796,81949.6
797,82864.62
798,82555.875
799,91836.56
800,77543.414
801,86577.72
802,85482.25
803,81787.98
804,79345.15
805,88324.52
806,82838.664
807,84214.98
808,82435.88
809,81509.375
810,82974.24
811,79572.67
812,84482.02
813,87142.42
814,93340.7
815,82593.92
816,87256.305
817,86892.586
818,81775.4
819,84983.63
820,85409.14
821,81510.266
822,82946.93
823,88098.58
824,84767.62
825,86159.87
826,87509.625
827,86071.08
828,86224.56
829,88630.66
830,84980.98
831,78648.19
832,82046.38
833,86305.93
834,83673.23
835,82431.29
836,86811.36
837,85380.24
838,82596.375
839,89033.31
840,84190.49
841,83680.38
842,83658.82
843,87058.96
844,83496.52
845,82755.76
846,84750.695
847,86830.48
848,81252.52
849,79794.2
850,89145.28
851,88109.77
852,85626.53
853,87094.64
854,87045.07
855,80865.44
856,88913.2
857,84897.68
858,83925.94
859,85574.7
860,88793.36
861,80928.64
862,88122.586
863,82771.27
864,90304.05
865,90558.555
866,87293.23
867,82923.67
868,82652.39
869,79681.14
870,86048.555
871,83972.055
872,84184.41
873,82820.6
874,85038.3
875,87806.766
876,81665.53
877,84543.29
878,76726.94
879,87934.89
880,88563.06
881,83281.734
882,77997.46
883,87971.06
884,86858.04
885,76681.72
886,79481.125
887,88969.88
888,86261.94
889,83469.586
890,86216.1
891,87929.18
892,85001.62
893,86249.64
894,82025.26
895,83665.164
896,93130.68
897,87929.25
898,78024.36
899,83565.29
900,80057.41
901,88322.35
902,83427.77
903,83909.805
904,87708.375
905,90349.94
906,87133.26
907,76872.19
908,86360.06
909,93867.97
910,86230.07
911,77501.46
912,84352.72
913,84916.125
914,81494.56
915,85583.88
916,85545.3
917,83498.516
918,91169.82
919,91260.14
920,87381.33
921,78544.1
922,87395.57
923,84286.83
924,87858.7
925,86935.4
926,84307.664
