Итерация,Значение
1105,11165.203
1106,10595.7
1107,9088.07
1108,8239.127
1109,8654.782
1110,8717.006
1111,7841.3535
1112,9121.539
1113,12361.558
1114,10155.925
1115,9596.138
1116,10829.517
1117,8777.742
1118,10850.763
1119,7249.1553
1120,9959.803
1121,9263.336
1122,8033.12
1123,7096.621
1124,10143.715
1125,8765.933
1126,13125.319
1127,8328.959
1128,9003.574
1129,12384.976
1130,11433.78
1131,10600.937
1132,8566.043
1133,8070.077
1134,7627.9146
1135,9447.66
1136,9835.103
1137,8497.699
1138,9548.681
1139,9884.359
1140,7869.8696
1141,14364.907
1142,10788.607
1143,9623.846
1144,6943.3716
1145,9227.275
1146,7388.483
1147,8782.98
1148,9138.041
1149,10814.949
1150,8543.273
1151,8572.631
1152,9106.193
1153,7830.0024
1154,9140.36
1155,9816.209
1156,13146.171
1157,8818.757
1158,8638.778
1159,11884.047
1160,6805.3486
1161,7463.914
1162,10471.1455
1163,8688.81
1164,9269.715
1165,11602.3125
1166,11631.1875
1167,9365.554
1168,7388.071
1169,9912.765
1170,9610.488
1171,7767.0225
1172,10047.513
1173,8208.581
1174,7189.467
1175,9054.474
1176,10758.362
1177,8214.434
1178,9260.885
1179,7745.5747
1180,9305.752
1181,10023.175
1182,10515.564
1183,12338.267
1184,11084.609
1185,12580.07
1186,11785.14
1187,8414.982
1188,8347.667
1189,8455.821
1190,6707.2144
1191,10126.988
1192,9377.869
1193,8490.755
1194,9442.546
1195,13166.372
1196,7151.2446
1197,12301.44
1198,10802.454
1199,6853.1562
1200,8069.555
1201,8298.161
1202,10715.71
1203,7581.864
1204,11135.675
1205,11470.85
1206,8144.842
1207,11571.987
1208,11299.189
1209,12298.169
1210,8632.639
1211,9152.753
1212,8628.094
1213,9947.311
1214,9996.986
1215,7653.464
1216,7683.9487
1217,7832.962
1218,8225.76
1219,10885.49
1220,7749.0347
1221,12834.18
1222,10496.155
1223,7529.839
1224,10870.877
1225,7236.8765
1226,8686.164
1227,12622.784
1228,7542.032
1229,11262.91
1230,8200.817
1231,8672.254
1232,11243.934
1233,10239.654
1234,5649.1577
1235,11736.553
1236,11163.322
1237,10325.974
1238,12594.899
1239,12121.156
1240,8787.497
1241,11179.113
1242,8827.806
1243,10628.37
1244,7723.365
1245,9009.098
1246,9994.721
1247,11284.49
1248,12468.78
1249,12970.088
1250,12422.634
1251,11314.985
1252,11846.167
1253,9464.993
1254,10515.217
1255,10261.808
1256,10246.074
1257,9726.376
1258,10852.111
1259,9304.85
1260,11951.117
1261,10243.273
1262,10910.773
1263,8383.537
1264,8917.82
1265,10898.528
1266,10605.181
1267,9296.282
1268,9182.96
1269,9007.811
1270,9737.757
1271,8617.1875
1272,10261.216
1273,9512.511
1274,11631.555
1275,9548.095
1276,10901.168
1277,11284.381
1278,10773.877
1279,7002.0264
1280,13158.786
1281,13466.371
1282,9326.483
1283,10204.883
1284,12321.889
1285,8725.196
1286,11562.527
1287,7835.6104
1288,10956.552
1289,8668.161
1290,10257.008
1291,10589.075
1292,10914.306
1293,10648.702
1294,9915.855
1295,9972.841
1296,9140.055
1297,8647.163
1298,10628.619
1299,8169.524
1300,11422.819
1301,10982.563
1302,11421.093
1303,8232.901
1304,11083.14
1305,9570.068
1306,7618.801
1307,9141.619
1308,9680.477
1309,7970.2764
1310,12055.008
1311,9232.116
1312,9518.908
1313,13003.465
1314,10812.671
1315,10456.668
