Итерация,Значение
599,107.45797
600,107.446304
601,107.43764
602,107.42467
603,107.40439
604,107.38344
605,107.37745
606,107.359024
607,107.3462
608,107.32609
609,107.30884
610,107.28805
611,107.26965
612,107.25139
613,107.22522
614,107.21542
615,107.19679
616,107.18063
617,107.1689
618,107.16213
619,107.146286
620,107.12758
621,107.1129
622,107.09111
623,107.087166
624,107.078156
625,107.070145
626,107.05935
627,107.041275
628,107.030365
629,107.02382
630,107.007454
631,106.98989
632,106.98586
633,106.97844
634,106.9637
635,106.945816
636,106.93825
637,106.92617
638,106.89948
639,106.8841
640,106.87565
641,106.86605
642,106.85727
643,106.84589
644,106.82769
645,106.806175
646,106.7992
647,106.78412
648,106.77224
649,106.7543
650,106.743195
651,106.723114
652,106.70841
653,106.69483
654,106.68549
655,106.675316
656,106.66191
657,106.64478
658,106.63549
659,106.61775
660,106.6051
661,106.594
662,106.576996
663,106.5625
664,106.53419
665,106.52471
666,106.514206
667,106.50399
668,106.487144
669,106.47072
670,106.460976
671,106.44333
672,106.42751
673,106.40904
674,106.397064
675,106.37132
676,106.35974
677,106.34614
678,106.33005
679,106.31982
680,106.302826
681,106.29132
682,106.27796
683,106.26889
684,106.25092
685,106.22969
686,106.21138
687,106.20056
688,106.19082
689,106.17713
690,106.157295
691,106.14074
692,106.12465
693,106.11124
694,106.0977
695,106.08402
696,106.07632
697,106.06751
698,106.055756
699,106.04182
700,106.02776
701,106.01062
702,106.00249
703,105.98854
704,105.975
705,105.95404
706,105.93166
707,105.920746
708,105.90754
709,105.89551
710,105.86932
711,105.86212
712,105.84827
713,105.8395
714,105.81177
715,105.79913
716,105.786255
717,105.771805
718,105.76136
719,105.74806
720,105.731674
721,105.71217
722,105.6951
723,105.6772
724,105.66396
725,105.648575
726,105.6266
727,105.61392
728,105.60288
729,105.58237
730,105.57129
731,105.56221
732,105.55228
733,105.53876
734,105.529915
735,105.51873
736,105.50399
737,105.49491
738,105.479355
739,105.46722
740,105.447014
741,105.436584
742,105.42386
743,105.4147
744,105.399574
745,105.37886
746,105.36883
747,105.34125
748,105.3284
749,105.317444
750,105.30487
751,105.287506
752,105.27149
753,105.25973
754,105.25212
755,105.24116
756,105.23864
757,105.22693
758,105.21795
759,105.203964
760,105.18863
761,105.17861
762,105.16347
763,105.14928
764,105.13905
765,105.127655
766,105.11061
767,105.09726
768,105.07878
769,105.06176
770,105.05072
771,105.031494
772,105.01114
773,104.993774
774,104.980415
775,104.958725
776,104.94203
777,104.92294
778,104.90467
779,104.891716
780,104.87872
781,104.86589
782,104.84665
783,104.83822
784,104.8264
785,104.809875
786,104.79427
787,104.7819
788,104.76568
789,104.750755
790,104.737465
791,104.721
792,104.709145
793,104.69733
794,104.678955
795,104.66885
796,104.6564
797,104.636795
798,104.62426
799,104.611885
800,104.60399
801,104.594406
802,104.581116
803,104.57463
804,104.56244
805,104.54166
806,104.52751
807,104.507835
808,104.49115
809,104.48255
810,104.46911
811,104.453094
812,104.447
813,104.43647
814,104.421616
815,104.410324
816,104.395966
817,104.382614
818,104.361206
819,104.34801
820,104.334755
821,104.320366
822,104.30742
823,104.30038
824,104.28363
825,104.264496
826,104.2507
827,104.23778
828,104.222984
829,104.21176
830,104.201126
831,104.19541
832,104.18379
833,104.16906
834,104.16064
835,104.14784
836,104.12591
837,104.10519
838,104.08958
839,104.076965
840,104.06206
841,104.05006
842,104.036194
843,104.02412
844,104.00786
845,103.9916
846,103.97503
847,103.96849
848,103.9587
849,103.946106
850,103.9323
851,103.919846
852,103.908424
853,103.90047
854,103.88364
855,103.87341
856,103.85764
857,103.84544
858,103.83076
859,103.81447
860,103.802
861,103.78314
862,103.77148
863,103.7599
864,103.7478
865,103.72878
866,103.71748
867,103.70038
868,103.695
869,103.68344
870,103.67493
871,103.65559
872,103.64272
873,103.62891
874,103.61374
875,103.60409
876,103.58812
877,103.57448
878,103.56381
879,103.55272
880,103.53794
881,103.53097
882,103.51486
883,103.50549
884,103.49401
885,103.47531
886,103.46155
887,103.447586
888,103.43873
889,103.42666
890,103.41585
891,103.400154
892,103.38024
893,103.37575
894,103.36702
895,103.35326
896,103.34404
897,103.330574
898,103.32457
899,103.315384
900,103.30964
901,103.295746
902,103.282
903,103.27642
904,103.260796
905,103.24864
906,103.22892
907,103.21546
908,103.19994
909,103.19303
910,103.170586
911,103.15454
912,103.14491
913,103.1331
914,103.12096
915,103.10931
916,103.098694
917,103.09114
918,103.07687
919,103.0628
920,103.048485
921,103.03737
922,103.02017
923,103.015205
924,103.00448
925,102.98943
926,102.98104
927,102.96865
928,102.95764
929,102.94893
930,102.93577
931,102.91764
932,102.90515
933,102.891426
934,102.88051
935,102.87402
936,102.86312
937,102.85273
938,102.84073
939,102.827995
940,102.81617
941,102.810844
942,102.801674
943,102.78847
944,102.77646
945,102.76856
946,102.75608
947,102.74514
948,102.735855
949,102.72583
950,102.71855
951,102.7085
952,102.69565
953,102.6856
954,102.676315
955,102.66098
956,102.65239
957,102.64536
958,102.639854
959,102.62987
960,102.62755
961,102.61376
962,102.57757
963,102.56714
964,102.55719
965,102.54998
966,102.537964
967,102.532524
968,102.524826
969,102.51384
970,102.505516
971,102.4938
972,102.48457
973,102.47271
974,102.463356
975,102.44827
976,102.4301
977,102.41721
978,102.405716
979,102.392
980,102.37534
981,102.36398
982,102.350784
983,102.339096
984,102.3313
985,102.32233
986,102.311386
987,102.303795
988,102.30192
989,102.28996
990,102.24702
991,102.23069
992,102.22318
993,102.21244
994,102.2037
995,102.19451
996,102.18723
997,102.176
998,102.16352
999,102.14694
1000,102.1373
1001,102.1228
1002,102.111244
1003,102.107414
1004,102.0976
1005,102.09053
1006,102.08121
1007,102.07344
1008,102.06277
1009,102.04937
1010,102.034065
1011,102.02189
1012,102.01232
1013,101.99794
1014,101.98698
1015,101.97995
1016,101.97684
1017,101.96977
1018,101.95959
1019,101.949356
1020,101.940704
1021,101.93242
1022,101.92935
1023,101.91618
1024,101.90605
1025,101.89784
1026,101.89002
1027,101.87339
1028,101.86544
1029,101.859024
1030,101.84828
1031,101.84018
1032,101.83216
1033,101.82133
1034,101.811646
1035,101.80344
1036,101.79854
1037,101.78936
1038,101.77904
1039,101.77097
1040,101.76005
1041,101.755745
1042,101.74773
1043,101.73293
1044,101.72362
1045,101.722755
1046,101.71244
1047,101.70026
1048,101.69493
1049,101.68948
1050,101.68301
1051,101.669
1052,101.66366
1053,101.6296
1054,101.62212
1055,101.61992
1056,101.610535
1057,101.603386
1058,101.593765
1059,101.586784
1060,101.577545
1061,101.56706
1062,101.55468
1063,101.54925
1064,101.54511
1065,101.536156
1066,101.52556
1067,101.51902
1068,101.512085
1069,101.49989
1070,101.495445
1071,101.489494
1072,101.48252
1073,101.47903
1074,101.47253
1075,101.46503
1076,101.45795
1077,101.44993
1078,101.44227
1079,101.43832
1080,101.42677
1081,101.41399
1082,101.40986
1083,101.40397
1084,101.39492
1085,101.38913
1086,101.38193
1087,101.373886
1088,101.36319
1089,101.35547
1090,101.347855
1091,101.343094
1092,101.331116
1093,101.327385
1094,101.321014
1095,101.31472
1096,101.307144
1097,101.29935
1098,101.29095
1099,101.28126
1100,101.277504
1101,101.27368
1102,101.26714
1103,101.25938
1104,101.25067
1105,101.244705
1106,101.23644
1107,101.22402
1108,101.21121
1109,101.20485
1110,101.19559
1111,101.18239
1112,101.17118
1113,101.16546
1114,101.153404
1115,101.149765
1116,101.14207
1117,101.133835
1118,101.12655
1119,101.12184
1120,101.11657
1121,101.10813
1122,101.09866
1123,101.07332
1124,101.06704
1125,101.06023
1126,101.055534
1127,101.051926
1128,101.04669
1129,101.04179
1130,101.0353
1131,101.024895
1132,101.014656
1133,101.0092
1134,101.00325
1135,100.9969
1136,100.988625
1137,100.97749
1138,100.96936
1139,100.96138
1140,100.95681
1141,100.949814
1142,100.94498
1143,100.93714
1144,100.93535
1145,100.9234
1146,100.91499
1147,100.90545
1148,100.900894
1149,100.89173
1150,100.88443
1151,100.87971
1152,100.872856
1153,100.860855
1154,100.852135
1155,100.84346
1156,100.83548
1157,100.826965
1158,100.82007
1159,100.81711
1160,100.80912
1161,100.80108
1162,100.79727
1163,100.787926
1164,100.77684
1165,100.76858
1166,100.76672
1167,100.75935
1168,100.75081
1169,100.74363
1170,100.74164
1171,100.731735
1172,100.73009
1173,100.723206
1174,100.711235
1175,100.70225
1176,100.69539
1177,100.68527
1178,100.67628
1179,100.66797
1180,100.66273
1181,100.65371
1182,100.648254
1183,100.64562
1184,100.63926
1185,100.63382
1186,100.6261
1187,100.61866
1188,100.6131
1189,100.602974
1190,100.59649
1191,100.58796
1192,100.58346
1193,100.57848
1194,100.5732
1195,100.56957
1196,100.55941
1197,100.54414
1198,100.53784
1199,100.528435
1200,100.52327
1201,100.51626
1202,100.49973
1203,100.49121
1204,100.48166
1205,100.47521
1206,100.46406
1207,100.45976
1208,100.45849
1209,100.45585
1210,100.44767
1211,100.44128
1212,100.43412
1213,100.42526
1214,100.41652
1215,100.408104
1216,100.40261
1217,100.39667
1218,100.38796
1219,100.38346
1220,100.372604
1221,100.369675
1222,100.366135
1223,100.36038
1224,100.35683
1225,100.350204
1226,100.34375
1227,100.34172
1228,100.33777
1229,100.33246
1230,100.32614
1231,100.32006
1232,100.31577
1233,100.30405
1234,100.29726
1235,100.295555
1236,100.29019
1237,100.28625
1238,100.284744
1239,100.27629
1240,100.27154
1241,100.259384
1242,100.25065
1243,100.24639
1244,100.23781
1245,100.227005
1246,100.220795
1247,100.21223
1248,100.20786
1249,100.200264
1250,100.20047
1251,100.19692
1252,100.18756
1253,100.177345
1254,100.175354
1255,100.170364
1256,100.16762
1257,100.15874
1258,100.153114
1259,100.14533
1260,100.14209
1261,100.13555
1262,100.12999
1263,100.12444
1264,100.116974
1265,100.10951
1266,100.10756
1267,100.09859
1268,100.090866
1269,100.084335
1270,100.07784
1271,100.069626
1272,100.06562
1273,100.06031
1274,100.05404
1275,100.044266
1276,100.03655
1277,100.031555
1278,100.02745
1279,100.02182
1280,100.01586
1281,100.01448
1282,100.00974
1283,100.0047
1284,99.999855
1285,99.99507
1286,99.98729
1287,99.97862
1288,99.97517
1289,99.96458
1290,99.95984
1291,99.95748
1292,99.950966
1293,99.94881
1294,99.94346
1295,99.941925
1296,99.93897
1297,99.93245
1298,99.93168
1299,99.926125
1300,99.92533
1301,99.92053
1302,99.91675
1303,99.9115
1304,99.905685
1305,99.901886
1306,99.89132
1307,99.88618
1308,99.882095
1309,99.87486
1310,99.87087
1311,99.86296
1312,99.856834
1313,99.85358
1314,99.85076
1315,99.84592
1316,99.84188
1317,99.839806
1318,99.836365
1319,99.8316
1320,99.82578
1321,99.82134
1322,99.817184
1323,99.811905
1324,99.805115
1325,99.799576
1326,99.792564
1327,99.78856
1328,99.78626
1329,99.77989
1330,99.772026
1331,99.76944
1332,99.76374
1333,99.760544
1334,99.75689
1335,99.75694
1336,99.75684
1337,99.75331
1338,99.74925
1339,99.743324
1340,99.74174
1341,99.73925
1342,99.73545
1343,99.73247
1344,99.72249
1345,99.719765
1346,99.71609
1347,99.71361
1348,99.709
1349,99.70798
1350,99.70878
1351,99.70351
1352,99.69998
1353,99.697586
1354,99.69613
1355,99.68431
1356,99.68313
1357,99.681694
1358,99.674385
1359,99.66945
1360,99.66289
1361,99.66045
1362,99.65537
1363,99.65025
1364,99.64752
1365,99.64788
1366,99.63846
1367,99.631584
1368,99.62708
1369,99.62313
1370,99.618835
1371,99.61684
1372,99.61454
1373,99.60759
1374,99.5994
1375,99.59546
1376,99.59007
1377,99.58974
1378,99.586494
1379,99.58315
1380,99.57594
1381,99.575356
1382,99.5724
1383,99.56946
1384,99.56118
1385,99.55376
1386,99.55006
1387,99.543495
1388,99.537605
1389,99.53118
1390,99.52896
1391,99.529335
1392,99.52339
1393,99.51763
1394,99.51424
1395,99.51116
1396,99.5074
1397,99.504234
1398,99.4999
1399,99.49687
1400,99.49654
1401,99.492935
1402,99.49677
1403,99.49491
1404,99.49378
1405,99.49415
1406,99.49475
1407,99.48853
1408,99.48037
1409,99.48211
1410,99.472534
1411,99.46997
1412,99.46687
1413,99.46296
1414,99.46016
1415,99.45473
1416,99.45234
1417,99.4471
1418,99.44282
1419,99.44257
1420,99.4402
1421,99.4288
1422,99.42491
1423,99.422485
1424,99.41692
1425,99.415245
1426,99.41316
1427,99.40583
1428,99.40197
1429,99.39574
1430,99.39537
1431,99.389946
1432,99.386024
1433,99.38447
1434,99.378654
1435,99.3772
1436,99.37726
1437,99.37669
1438,99.37487
1439,99.37201
1440,99.36697
1441,99.36285
1442,99.36175
1443,99.35951
1444,99.357124
1445,99.35439
1446,99.35101
1447,99.348915
1448,99.34436
1449,99.338974
1450,99.33786
1451,99.33712
1452,99.33159
1453,99.327995
1454,99.32359
1455,99.32041
1456,99.31866
1457,99.30649
1458,99.30261
1459,99.3008
1460,99.30013
1461,99.29944
1462,99.295334
1463,99.292274
1464,99.2898
1465,99.287415
1466,99.27949
1467,99.27857
1468,99.27655
1469,99.27488
1470,99.27108
1471,99.26411
1472,99.26515
1473,99.26527
1474,99.26336
1475,99.25747
1476,99.24969
1477,99.24457
1478,99.24439
1479,99.23839
1480,99.23462
1481,99.23243
1482,99.2274
1483,99.22194
1484,99.216446
1485,99.21184
1486,99.211494
1487,99.207535
1488,99.20402
1489,99.20532
1490,99.201004
1491,99.20089
1492,99.19869
1493,99.19496
1494,99.191795
1495,99.19331
1496,99.1928
1497,99.193886
1498,99.19084
1499,99.18734
1500,99.18523
1501,99.18414
1502,99.17814
1503,99.17581
1504,99.17596
1505,99.1751
1506,99.17441
1507,99.170425
1508,99.165665
1509,99.164215
1510,99.16274
1511,99.15235
1512,99.14972
1513,99.14977
1514,99.1451
1515,99.14496
1516,99.1413
1517,99.14347
1518,99.14378
1519,99.141205
1520,99.13926
1521,99.134186
1522,99.134796
1523,99.13177
1524,99.12576
1525,99.12351
1526,99.12098
1527,99.11924
1528,99.11565
1529,99.113396
1530,99.112595
1531,99.10993
1532,99.105675
1533,99.10236
1534,99.097374
1535,99.09648
1536,99.09452
1537,99.091515
1538,99.088974
1539,99.08749
1540,99.08022
1541,99.07837
1542,99.076256
1543,99.07375
1544,99.0726
1545,99.067955
1546,99.065384
1547,99.06489
1548,99.062256
1549,99.05998
1550,99.06654
1551,99.06482
1552,99.05952
1553,99.06294
1554,99.06767
1555,99.071144
1556,99.07011
1557,99.06367
1558,99.060005
1559,99.05648
1560,99.0549
1561,99.05878
1562,99.05666
1563,99.058426
1564,99.05523
1565,99.05404
1566,99.05176
1567,99.04827
1568,99.04464
1569,99.04204
1570,99.03992
1571,99.0364
1572,99.03548
1573,99.03213
1574,99.029305
1575,99.027275
1576,99.028
1577,99.02471
1578,99.02463
1579,99.02265
1580,99.02532
1581,99.02377
1582,99.01966
1583,99.01795
1584,99.015396
1585,99.01067
1586,99.01028
1587,99.00997
1588,99.01083
1589,99.007835
1590,99.00558
1591,99.00327
1592,98.9987
1593,98.99897
1594,98.99918
1595,98.998634
1596,98.99409
1597,98.992325
1598,98.9917
1599,98.990685
1600,98.99621
1601,98.9945
1602,98.993164
1603,98.99677
1604,98.99679
1605,98.999084
1606,98.99514
1607,98.994125
1608,98.98739
1609,98.99006
1610,98.98884
1611,98.98764
1612,98.98801
1613,98.98882
1614,98.987434
1615,98.98743
1616,98.98435
1617,98.98153
1618,98.9742
1619,98.97713
1620,98.98041
1621,98.976135
1622,98.972694
1623,98.9729
1624,98.97258
1625,98.97384
1626,98.97322
1627,98.97344
1628,98.96808
1629,98.96522
1630,98.962975
1631,98.96136
1632,98.957886
1633,98.95611
1634,98.95696
1635,98.95357
1636,98.95064
1637,98.95037
1638,98.94869
1639,98.94746
1640,98.94398
1641,98.94347
1642,98.94219
1643,98.94001
1644,98.94056
1645,98.93768
1646,98.937035
1647,98.93576
1648,98.933495
1649,98.93135
1650,98.930405
1651,98.93007
1652,98.92994
1653,98.929054
1654,98.92702
1655,98.92346
1656,98.92143
1657,98.91981
1658,98.91842
1659,98.91621
1660,98.91498
1661,98.91532
1662,98.918175
1663,98.91751
1664,98.9178
1665,98.916504
1666,98.91575
1667,98.91931
1668,98.91989
1669,98.916405
1670,98.91827
1671,98.92069
1672,98.91943
1673,98.91681
1674,98.9178
1675,98.9169
1676,98.913506
1677,98.91097
1678,98.90974
1679,98.90905
1680,98.9097
1681,98.91288
1682,98.91344
1683,98.911415
1684,98.91182
1685,98.909325
1686,98.90278
1687,98.89806
1688,98.89664
1689,98.896286
1690,98.89733
1691,98.89539
1692,98.89501
1693,98.89338
1694,98.894714
1695,98.893105
1696,98.896034
1697,98.895065
1698,98.89455
1699,98.89303
1700,98.89595
1701,98.89649
1702,98.8956
1703,98.89657
1704,98.89526
1705,98.8939
1706,98.89365
1707,98.89207
1708,98.89541
1709,98.89435
1710,98.89737
1711,98.895996
1712,98.89568
1713,98.89856
1714,98.892784
1715,98.8944
1716,98.89198
1717,98.89228
1718,98.895035
1719,98.897896
1720,98.895386
1721,98.8963
1722,98.8952
1723,98.8969
1724,98.898994
1725,98.901566
1726,98.89985
1727,98.89867
1728,98.89802
1729,98.89685
1730,98.89634
1731,98.8969
1732,98.90181
1733,98.903694
1734,98.901665
1735,98.90489
1736,98.906166
1737,98.90752
1738,98.909035
1739,98.90868
1740,98.910736
1741,98.910706
1742,98.91105
1743,98.91028
1744,98.90983
1745,98.90738
1746,98.90611
1747,98.90391
1748,98.90285
1749,98.90106
1750,98.90413
1751,98.90366
1752,98.90228
1753,98.90255
1754,98.90284
1755,98.90481
1756,98.90714
1757,98.90746
1758,98.91011
1759,98.907715
1760,98.907585
1761,98.90522
1762,98.90571
1763,98.90913
1764,98.90904
1765,98.91024
1766,98.910164
1767,98.91306
1768,98.91472
1769,98.91424
1770,98.91235
1771,98.90308
1772,98.901184
1773,98.89801
1774,98.89524
1775,98.89611
1776,98.89493
1777,98.89465
1778,98.89249
1779,98.89225
1780,98.89683
1781,98.89754
1782,98.89698
1783,98.895935
1784,98.897545
1785,98.89655
1786,98.89706
1787,98.89713
1788,98.90024
1789,98.90148
1790,98.9012
1791,98.90263
1792,98.90251
1793,98.90289
1794,98.90207
1795,98.90148
1796,98.903114
1797,98.9031
1798,98.90255
1799,98.90111
1800,98.90901
1801,98.9095
1802,98.9085
1803,98.91053
1804,98.91522
1805,98.91479
1806,98.91639
1807,98.91673
1808,98.9142
1809,98.91521
1810,98.915825
1811,98.915436
1812,98.9136
1813,98.91493
1814,98.91394
1815,98.91155
1816,98.90919
1817,98.91235
1818,98.91721
1819,98.91551
1820,98.91278
1821,98.91171
1822,98.9113
1823,98.91131
1824,98.91242
1825,98.91265
1826,98.914986
1827,98.91678
1828,98.917145
1829,98.91811
1830,98.91494
1831,98.91362
1832,98.91407
1833,98.913605
1834,98.91422
1835,98.914734
1836,98.915726
1837,98.914375
1838,98.91593
1839,98.91437
1840,98.91228
1841,98.91245
1842,98.91039
1843,98.91143
1844,98.90866
1845,98.91166
1846,98.91129
1847,98.91073
1848,98.908966
1849,98.91275
1850,98.91828
1851,98.919106
1852,98.918205
1853,98.91766
1854,98.91241
1855,98.91026
1856,98.91157
1857,98.91633
1858,98.91665
1859,98.92041
1860,98.91908
1861,98.921005
1862,98.92212
1863,98.8996
1864,98.89939
1865,98.899124
1866,98.90202
1867,98.903435
1868,98.9034
1869,98.90641
1870,98.906204
1871,98.90859
1872,98.90902
