State:Action,QValue
5,4:right,10.481628
5,4:up,10.637371
5,40:down,54.918114
5,40:left,53.07672
5,40:right,66.68666
5,40:up,55.59062
5,41:down,51.182438
5,41:left,52.59367
5,41:right,64.09405
5,41:up,56.666656
5,42:down,57.435715
5,42:left,56.79249
5,42:right,69.85718
5,42:up,58.474182
5,43:down,55.90425
5,43:left,55.94018
5,43:right,73.01897
5,43:up,61.770863
5,44:down,58.3673
5,44:left,57.562447
5,44:right,79.347946
5,44:up,64.55144
5,45:down,64.28679
5,45:left,59.91878
5,45:right,83.10675
5,45:up,61.74717
5,46:down,66.00618
5,46:left,62.622128
5,46:right,85.8678
5,46:up,66.22583
5,47:down,66.802605
5,47:left,73.18904
5,47:right,84.0112
5,47:up,91.87419
5,48:down,71.65174
5,48:left,81.84041
5,48:right,98.18703
5,48:up,89.288155
5,49:down,71.62394
5,49:left,70.97623
5,49:right,104.14723
5,49:up,78.66692
5,5:down,10.968315
5,5:left,10.457888
5,5:right,11.093647
5,5:up,11.020527
5,50:down,85.497536
5,50:left,81.78452
5,50:right,110.429184
5,50:up,84.298386
5,51:down,91.282845
5,51:left,82.17883
5,51:right,105.31367
5,51:up,83.90723
5,52:down,98.97302
5,52:left,69.039055
5,52:right,91.68499
5,52:up,70.00528
5,53:down,72.71478
5,53:left,64.29812
5,53:right,85.53206
5,53:up,65.617714
5,54:down,72.79256
5,54:left,66.401794
5,54:right,88.600555
5,54:up,68.68929
5,55:down,83.01651
5,55:left,60.828587
5,55:right,65.05027
5,55:up,61.715244
5,56:down,59.990807
5,56:left,56.377586
5,56:right,78.19491
5,56:up,56.243484
5,57:down,62.74734
5,57:left,59.519825
5,57:right,77.70535
5,57:up,62.4918
5,58:down,66.397095
5,58:left,58.53513
5,58:right,73.21252
5,58:up,58.351368
5,59:down,57.28422
5,59:left,53.581753
5,59:right,66.876366
5,59:up,49.902668
5,6:down,11.17273
5,6:left,11.374814
5,6:right,11.492185
5,6:up,12.03336
5,60:down,62.481792
5,60:left,49.09003
5,60:right,54.620445
5,60:up,49.263153
5,61:down,48.351902
5,61:left,48.447598
5,61:right,60.022297
5,61:up,50.17246
5,62:down,52.15231
5,62:left,47.46162
5,62:right,61.604343
5,62:up,45.111538
5,63:down,55.449337
5,63:left,42.768208
5,63:right,44.68127
5,63:up,41.59135
5,64:down,44.680206
5,64:left,39.474266
5,64:right,50.84985
5,64:up,40.465355
5,65:down,41.256454
5,65:left,40.52411
5,65:right,51.065533
5,65:up,41.786575
5,66:down,43.622467
5,66:left,38.82108
5,66:right,48.836887
5,66:up,37.461613
5,67:down,46.10396
5,67:left,36.50705
5,67:right,39.741894
5,67:up,37.627937
5,68:down,37.8186
5,68:left,35.25086
5,68:right,43.53296
5,68:up,34.3254
5,69:down,36.885166
5,69:left,33.56029
5,69:right,41.58519
5,69:up,36.179134
5,7:down,11.45963
5,7:left,11.35897
5,7:right,12.040604
5,7:up,12.48074
5,70:down,36.730717
5,70:left,31.589577
5,70:right,39.04383
5,70:up,31.519978
5,71:down,36.14544
5,71:left,29.758688
5,71:right,31.176888
5,71:up,30.792562
5,72:down,29.946907
5,72:left,28.45417
5,72:right,31.885841
5,72:up,29.298021
5,73:down,28.538315
5,73:left,26.994593
5,73:right,33.5858
5,73:up,27.029396
5,74:down,31.580734
5,74:left,25.485437
5,74:right,26.429468
5,74:up,26.549051
5,75:down,28.65345
5,75:left,25.74558
5,75:right,30.545889
5,75:up,25.685852
5,76:down,28.509094
5,76:left,23.759275
5,76:right,26.213226
5,76:up,23.542274
5,77:down,24.565153
5,77:left,22.80528
5,77:right,27.009773
5,77:up,22.935005
5,78:down,23.453676
5,78:left,21.668629
5,78:right,26.85946
5,78:up,22.223824
5,79:down,25.182636
5,79:left,20.600248
5,79:right,21.884151
5,79:up,21.16945
5,8:down,11.579314
5,8:left,12.24126
5,8:right,13.044847
5,8:up,12.513399
5,80:down,23.20104
5,80:left,19.699083
5,80:right,21.126085
5,80:up,19.60196
5,81:down,21.552982
5,81:left,18.853256
5,81:right,19.553766
5,81:up,18.538242
5,82:down,18.7325
5,82:left,18.063957
5,82:right,20.82943
5,82:up,18.08342
5,83:down,19.59823
5,83:left,17.326916
5,83:right,17.520521
5,83:up,17.626432
5,84:down,16.857605
5,84:left,16.798134
5,84:right,19.33077
5,84:up,16.63179
5,85:down,17.287624
5,85:left,15.694028
5,85:right,18.775267
5,85:up,15.64337
5,86:down,15.808695
5,86:left,15.261526
5,86:right,17.374243
5,86:up,14.553174
5,87:down,14.659137
5,87:left,14.397978
5,87:right,16.765265
5,87:up,14.624993
5,88:down,14.07025
5,88:left,13.65605
5,88:right,15.598936
5,88:up,14.026579
5,89:down,14.369227
5,89:left,13.221855
5,89:right,13.81103
5,89:up,13.270837
5,9:down,12.878661
5,9:left,12.292152
5,9:right,13.692899
5,9:up,12.865794
5,90:down,13.085587
5,90:left,12.931931
5,90:right,14.245409
5,90:up,12.824759
5,91:down,13.645847
5,91:left,12.28019
5,91:right,13.006394
5,91:up,12.167608
5,92:down,12.795416
5,92:left,11.455963
5,92:right,11.747531
5,92:up,11.521224
5,93:down,11.796863
5,93:left,11.161444
5,93:right,12.591107
5,93:up,11.556352
5,94:down,11.417604
5,94:left,10.631283
5,94:right,11.876029
5,94:up,10.848286
5,95:down,11.173731
5,95:left,10.223841
5,95:right,10.759476
5,95:up,10.171847
5,96:down,10.773324
5,96:left,10.321579
5,96:right,10.383665
5,96:up,10.208876
5,97:down,10.080572
5,97:left,9.953679
5,97:right,10.122272
5,97:up,10.0328665
5,98:down,10.013138
5,98:left,10.013125
5,98:right,10.06068
5,98:up,9.857571
5,99:down,9.746739
5,99:left,9.752716
5,99:right,9.90023
5,99:up,9.46507
50,-0:left,-0.14664617
50,-0:up,18.613773
50,-1:down,8.375767
50,-1:left,0.17406158
50,-1:right,13.02425
50,-1:up,60.15658
50,-2:right,0.30920613
50,-2:up,37.693844
50,0:down,57.0314
50,0:left,57.04071
50,0:right,57.628338
50,0:up,76.084595
50,1:down,63.42843
50,1:left,61.2573
50,1:right,59.0049
50,1:up,82.87439
50,10:down,109.26029
50,10:left,115.760185
50,10:right,119.38152
50,10:up,145.07526
50,100:down,68.21606
50,100:left,38.981968
50,100:right,61.30647
50,100:up,40.98981
50,101:down,49.72198
50,101:left,8.85611
50,101:right,10.117018
50,101:up,-0.08512506
50,102:down,0.40936822
50,102:right,-0.19707912
50,102:up,0.35050324
50,103:down,1.0223665
50,11:down,119.6824
50,11:left,115.41972
50,11:right,129.5738
50,11:up,152.49463
50,12:down,144.69656
50,12:left,141.56358
50,12:right,145.5963
50,12:up,161.46007
50,13:down,145.43112
50,13:left,154.21088
50,13:right,146.61508
50,13:up,171.32196
50,14:down,155.23193
50,14:left,157.55013
50,14:right,158.49347
50,14:up,184.44786
50,15:down,171.3932
50,15:left,170.72928
50,15:right,164.76472
50,15:up,196.89964
50,16:down,180.21146
50,16:left,175.40604
50,16:right,173.25304
50,16:up,208.00253
50,17:down,194.55539
50,17:left,197.0687
50,17:right,188.97647
50,17:up,221.46806
50,18:down,204.16725
50,18:left,205.38846
50,18:right,199.5733
50,18:up,234.09027
50,19:down,218.55287
50,19:left,216.13187
50,19:right,213.46556
50,19:up,249.75821
50,2:down,63.685776
50,2:left,66.94756
50,2:right,61.1085
50,2:up,89.934074
50,20:down,225.54863
50,20:left,230.39934
50,20:right,225.86261
50,20:up,263.8655
50,21:down,244.0722
50,21:left,248.51878
50,21:right,241.78143
50,21:up,280.91483
50,22:down,261.87088
50,22:left,250.60419
50,22:right,254.50383
50,22:up,295.26627
50,23:down,272.39047
50,23:left,269.17932
50,23:right,271.4358
50,23:up,311.80423
50,24:down,288.02792
50,24:left,283.65213
50,24:right,292.91632
50,24:up,333.61862
50,25:down,301.41202
50,25:left,305.2019
50,25:right,312.68707
50,25:up,349.58035
50,26:down,321.53763
50,26:left,322.95605
50,26:right,339.9792
50,26:up,371.09482
50,27:down,343.79254
50,27:left,347.25897
50,27:right,356.36746
50,27:up,391.74188
50,28:down,363.6563
50,28:left,364.59024
50,28:right,380.1632
50,28:up,409.20578
50,29:down,379.10004
50,29:left,385.0534
50,29:right,405.51917
50,29:up,439.8617
50,3:down,67.951836
50,3:left,66.74902
50,3:right,65.36263
50,3:up,96.791275
50,30:down,399.15256
50,30:left,406.28714
50,30:right,423.4688
50,30:up,460.168
50,31:down,418.85837
50,31:left,425.02765
50,31:right,450.6926
50,31:up,491.9073
50,32:down,456.13663
50,32:left,450.8322
50,32:right,476.81317
50,32:up,523.3062
50,33:down,486.9625
50,33:left,485.57394
50,33:right,502.16608
50,33:up,547.59674
50,34:down,508.83643
50,34:left,515.6858
50,34:right,540.23755
50,34:up,586.6069
50,35:down,527.75006
50,35:left,539.94867
50,35:right,558.4991
50,35:up,623.0726
50,36:down,566.8436
50,36:left,594.5695
50,36:right,589.1811
50,36:up,652.106
50,37:down,586.5602
50,37:left,640.52
50,37:right,627.5126
50,37:up,697.20715
50,38:down,641.14484
50,38:left,682.6239
50,38:right,648.0783
50,38:up,725.9231
50,39:down,687.2598
50,39:left,714.24286
50,39:right,710.9429
50,39:up,773.7025
50,4:down,71.84958
50,4:left,75.688736
50,4:right,74.33546
50,4:up,103.330414
50,40:down,721.9949
50,40:left,760.78485
50,40:right,756.37274
50,40:up,817.9217
50,41:down,753.2139
50,41:left,785.1555
50,41:right,784.0589
50,41:up,856.6512
50,42:down,795.5884
50,42:left,852.12195
50,42:right,841.5629
50,42:up,918.4294
50,43:down,858.31226
50,43:left,871.63885
50,43:right,887.00464
50,43:up,968.43005
50,44:down,896.61316
50,44:left,951.67633
50,44:right,933.2441
50,44:up,1022.988
50,45:down,947.90515
50,45:left,983.6426
50,45:right,996.43164
50,45:up,1081.2177
50,46:down,1006.16406
50,46:left,1035.1826
50,46:right,1043.2922
50,46:up,1137.2318
50,47:down,1084.2395
50,47:left,1119.9941
50,47:right,1106.7152
50,47:up,1202.895
50,48:down,1141.2421
50,48:left,1201.726
50,48:right,1186.392
50,48:up,1260.5895
50,49:down,1210.3011
50,49:left,1260.2325
50,49:right,1251.135
50,49:up,1260.9507
50,5:down,81.90895
50,5:left,78.191055
50,5:right,76.07164
50,5:up,110.04753
50,50:down,1260.7432
50,50:left,1260.2762
50,50:right,1260.7313
50,50:up,1260.2532
50,51:down,1261.1162
50,51:left,1260.0883
50,51:right,1260.122
50,51:up,1240.5369
50,52:down,1261.037
50,52:left,1185.9905
50,52:right,1207.546
50,52:up,1141.4907
50,53:down,1205.0345
50,53:left,1118.7211
50,53:right,1118.4822
50,53:up,1091.3317
50,54:down,1138.4177
50,54:left,1049.8982
50,54:right,1075.3029
50,54:up,1035.2925
50,55:down,1090.9836
50,55:left,983.0304
50,55:right,1000.25195
50,55:up,957.81366
50,56:down,1028.3123
50,56:left,947.69836
50,56:right,942.7351
50,56:up,912.9029
50,57:down,962.8908
50,57:left,857.77924
50,57:right,886.20233
50,57:up,858.1418
50,58:down,921.3384
50,58:left,815.0895
50,58:right,839.9966
50,58:up,814.6387
50,59:down,862.12756
50,59:left,762.585
50,59:right,789.25104
50,59:up,768.8372
50,6:down,85.255684
50,6:left,80.9612
50,6:right,82.49717
50,6:up,117.26937
50,60:down,824.7613
50,60:left,721.199
50,60:right,704.83417
50,60:up,742.2847
50,61:down,779.9787
50,61:left,697.9211
50,61:right,682.77637
50,61:up,688.22205
50,62:down,737.85297
50,62:left,650.31067
50,62:right,664.91425
50,62:up,645.9428
50,63:down,698.2201
50,63:left,606.4243
50,63:right,614.7569
50,63:up,617.303
50,64:down,659.1589
50,64:left,573.6071
50,64:right,564.8351
50,64:up,584.3346
50,65:down,624.01196
50,65:left,540.8708
50,65:right,543.9301
50,65:up,551.2775
50,66:down,591.0914
50,66:left,504.87625
50,66:right,502.31818
50,66:up,523.0292
50,67:down,554.3383
50,67:left,490.27063
50,67:right,491.60004
50,67:up,496.3203
50,68:down,530.67694
50,68:left,456.70966
50,68:right,467.43814
50,68:up,469.20044
50,69:down,502.29102
50,69:left,440.89075
50,69:right,438.58936
50,69:up,437.6699
50,7:down,101.90755
50,7:left,90.53674
50,7:right,85.751114
50,7:up,124.58536
50,70:down,470.809
50,70:left,416.89203
50,70:right,419.55762
50,70:up,419.7034
50,71:down,449.45547
50,71:left,387.18048
50,71:right,396.7028
50,71:up,398.73566
50,72:down,420.41333
50,72:left,375.04877
50,72:right,374.67746
50,72:up,376.50717
50,73:down,402.62952
50,73:left,346.53375
50,73:right,351.20148
50,73:up,353.89172
50,74:down,379.2124
50,74:left,326.199
50,74:right,331.5867
50,74:up,336.51187
50,75:down,355.0337
50,75:left,299.55292
50,75:right,313.76935
50,75:up,309.63135
50,76:down,325.82486
50,76:left,294.11887
50,76:right,285.00577
50,76:up,302.39563
50,77:down,315.9557
50,77:left,275.54257
50,77:right,277.51266
50,77:up,277.90997
50,78:down,298.6016
50,78:left,252.81053
50,78:right,251.92801
50,78:up,258.0333
50,79:down,279.36508
50,79:left,248.93188
50,79:right,249.38559
50,79:up,242.92535
50,8:down,102.19963
50,8:left,103.08412
50,8:right,94.61745
50,8:up,132.0122
50,80:down,265.90863
50,80:left,234.71384
50,80:right,227.2815
50,80:up,237.7119
50,81:down,250.26108
50,81:left,216.53856
50,81:right,216.1756
50,81:up,226.21375
50,82:down,237.25624
50,82:left,200.55074
50,82:right,206.97087
50,82:up,210.42575
50,83:down,225.86356
50,83:left,196.69792
50,83:right,188.02567
50,83:up,201.09842
50,84:down,214.46544
50,84:left,170.64362
50,84:right,171.8681
50,84:up,177.86588
50,85:down,203.04492
50,85:left,148.83482
50,85:right,149.15703
50,85:up,147.09325
50,86:down,193.11478
50,86:left,147.9147
50,86:right,135.42628
50,86:up,130.98116
50,87:down,179.90927
50,87:left,134.72267
50,87:right,137.35999
50,87:up,138.3061
50,88:down,167.03647
50,88:left,138.36816
50,88:right,128.43808
50,88:up,104.45894
50,89:down,154.95483
50,89:left,111.5809
50,89:right,113.46323
50,89:up,104.92991
50,9:down,118.800125
50,9:left,108.94533
50,9:right,101.63087
50,9:up,138.74593
50,90:down,141.78094
50,90:left,104.04492
50,90:right,101.450554
50,90:up,95.58395
50,91:down,116.0633
50,91:left,130.11409
50,91:right,98.551735
50,91:up,102.335754
50,92:down,121.808556
50,92:left,98.405235
50,92:right,87.938
50,92:up,90.63552
50,93:down,113.591385
50,93:left,97.908516
50,93:right,89.61954
50,93:up,86.37185
50,94:down,106.25683
50,94:left,78.14771
50,94:right,88.84972
50,94:up,80.56998
50,95:down,99.15441
50,95:left,81.76972
50,95:right,77.559105
50,95:up,71.39631
50,96:down,93.21254
50,96:left,72.133194
50,96:right,77.21159
50,96:up,70.30646
50,97:down,87.225655
50,97:left,65.82479
50,97:right,68.930176
50,97:up,67.16434
50,98:down,81.63367
50,98:left,67.56511
50,98:right,65.23634
50,98:up,64.52979
50,99:down,74.76202
50,99:left,61.391987
50,99:right,58.929726
50,99:up,59.61926
51,-0:down,16.253998
51,-0:right,9.9850855
51,-0:up,41.859333
51,-1:down,13.872185
51,-1:left,30.94542
51,-1:right,46.34832
51,-1:up,56.29561
51,-2:left,7.900468
51,-2:up,17.307072
51,0:down,56.164013
51,0:left,68.05244
51,0:right,56.846275
51,0:up,57.293728
51,1:down,52.260506
51,1:left,57.511475
51,1:right,66.33516
51,1:up,57.190586
51,10:down,102.92079
51,10:left,116.41009
51,10:right,104.43949
51,10:up,137.41469
51,100:down,62.532906
51,100:left,56.70234
51,100:right,56.20066
51,100:up,41.729725
51,101:down,60.06517
51,101:left,6.905165
51,101:right,1.0074741
51,101:up,4.249309
51,102:down,22.926327
51,102:left,0.15130591
51,102:up,0.5531709
51,103:down,0.5769762
51,104:down,0.23995422
51,11:down,113.66722
51,11:left,127.202156
51,11:right,114.725296
51,11:up,144.43115
51,12:down,135.34138
51,12:left,148.07562
51,12:right,132.68436
51,12:up,156.05046
51,13:down,139.82391
51,13:left,150.47519
51,13:right,131.59593
51,13:up,164.19118
51,14:down,135.80673
51,14:left,174.47723
51,14:right,132.94084
51,14:up,161.45096
51,15:down,145.97862
51,15:left,182.71667
51,15:right,139.21936
51,15:up,153.1196
51,16:down,143.38684
51,16:left,155.04051
51,16:right,142.08899
51,16:up,192.90373
51,17:down,171.21158
51,17:left,206.22137
51,17:right,171.5294
51,17:up,197.54022
51,18:down,169.96654
51,18:left,217.87123
51,18:right,167.41881
51,18:up,188.70157
51,19:down,185.08437
51,19:left,210.36871
51,19:right,189.09758
51,19:up,229.11487
51,2:down,61.082657
51,2:left,61.31005
51,2:right,60.508293
51,2:up,75.17554
51,20:down,191.20107
51,20:left,245.25423
51,20:right,187.06136
51,20:up,228.01416
51,21:down,203.42152
51,21:left,205.44781
51,21:right,200.5641
51,21:up,255.8329
51,22:down,220.7624
51,22:left,246.10536
51,22:right,210.52057
51,22:up,271.97452
51,23:down,223.9434
51,23:left,289.5819
51,23:right,219.8303
51,23:up,271.15726
51,24:down,222.27348
51,24:left,266.76202
51,24:right,236.62671
51,24:up,314.7031
51,25:down,235.47356
51,25:left,269.48694
51,25:right,253.37076
51,25:up,339.81213
51,26:down,268.9026
51,26:left,306.73965
51,26:right,286.6794
51,26:up,364.60455
51,27:down,274.78967
51,27:left,334.4901
51,27:right,274.5571
51,27:up,386.78564
51,28:down,310.09445
51,28:left,334.5227
51,28:right,340.92157
51,28:up,406.4923
51,29:down,379.0528
51,29:left,402.08548
51,29:right,374.04803
51,29:up,432.13876
51,3:down,61.029877
51,3:left,63.026302
51,3:right,62.75921
51,3:up,85.79134
51,30:down,383.5905
51,30:left,421.9658
51,30:right,391.1777
51,30:up,455.43628
51,31:down,415.72894
51,31:left,445.01947
51,31:right,416.0249
51,31:up,480.572
51,32:down,455.95438
51,32:left,479.53445
51,32:right,451.39554
51,32:up,508.72412
51,33:down,484.934
51,33:left,498.26782
51,33:right,469.51907
51,33:up,538.5591
51,34:down,515.4223
51,34:left,532.37036
51,34:right,502.72412
51,34:up,569.6962
51,35:down,518.3676
51,35:left,575.3517
51,35:right,539.55774
51,35:up,597.53217
51,36:down,555.4731
51,36:left,594.923
51,36:right,570.2071
51,36:up,629.5741
51,37:down,591.15564
51,37:left,636.9675
51,37:right,599.59766
51,37:up,671.26227
51,38:down,621.60583
51,38:left,663.9196
51,38:right,626.3635
51,38:up,703.5331
51,39:down,665.0437
51,39:left,717.2345
51,39:right,651.2717
51,39:up,751.58203
51,4:down,63.920998
51,4:left,76.97548
51,4:right,67.71828
51,4:up,92.73516
51,40:down,696.8961
51,40:left,757.09644
51,40:right,714.2264
51,40:up,797.4753
51,41:down,751.97955
51,41:left,801.54443
51,41:right,726.059
51,41:up,842.72076
51,42:down,798.5627
51,42:left,841.60095
51,42:right,781.4316
51,42:up,890.8432
51,43:down,845.7104
51,43:left,884.69904
51,43:right,824.54755
51,43:up,935.9827
51,44:down,893.99725
51,44:left,947.1624
51,44:right,897.9817
51,44:up,993.2809
51,45:down,947.0668
51,45:left,1009.12836
51,45:right,937.3137
51,45:up,1052.7389
51,46:down,1007.35657
51,46:left,1057.9545
51,46:right,994.53674
51,46:up,1119.3778
51,47:down,1059.8916
51,47:left,1112.4387
51,47:right,1057.697
51,47:up,1195.1162
51,48:down,1134.8009
51,48:left,1209.062
51,48:right,1132.2495
51,48:up,1260.4227
51,49:down,1227.0388
51,49:left,1260.9818
51,49:right,1209.2533
51,49:up,1259.7499
51,5:down,70.53175
51,5:left,83.911674
51,5:right,74.032265
51,5:up,101.32716
51,50:down,1253.9847
51,50:left,1260.8881
51,50:right,1239.101
51,50:up,1260.4562
51,51:down,1261.0913
51,51:left,1258.6006
51,51:right,1196.2489
51,51:up,1204.3109
51,52:down,1260.4934
51,52:left,1191.0898
51,52:right,1117.1211
51,52:up,1117.4279
51,53:down,1190.1505
51,53:left,1127.9376
51,53:right,1058.1459
51,53:up,1054.5385
51,54:down,1132.1711
51,54:left,1063.5889
51,54:right,957.11786
51,54:up,946.5735
51,55:down,1065.8988
51,55:left,988.43866
51,55:right,904.8491
51,55:up,925.31714
51,56:down,1006.74
51,56:left,894.71234
51,56:right,837.96594
51,56:up,878.7837
51,57:down,941.1239
51,57:left,814.1686
51,57:right,812.5738
51,57:up,782.4408
51,58:down,877.1707
51,58:left,779.5841
51,58:right,725.713
51,58:up,740.178
51,59:down,840.60596
51,59:left,736.74945
51,59:right,678.238
51,59:up,677.33203
51,6:down,77.60753
51,6:left,93.61029
51,6:right,89.66282
51,6:up,107.124
51,60:down,698.492
51,60:left,765.8438
51,60:right,630.15515
51,60:up,639.19385
51,61:down,654.67914
51,61:left,724.12537
51,61:right,615.26526
51,61:up,611.13885
51,62:down,630.06714
51,62:left,691.4656
51,62:right,566.00775
51,62:up,573.7017
51,63:down,590.8664
51,63:left,654.3983
51,63:right,536.5274
51,63:up,536.3394
51,64:down,605.201
51,64:left,541.9504
51,64:right,507.0493
51,64:up,511.40845
51,65:down,516.9092
51,65:left,579.2841
51,65:right,475.46838
51,65:up,493.5658
51,66:down,511.3575
51,66:left,544.61145
51,66:right,455.8126
51,66:up,451.30695
51,67:down,479.3097
51,67:left,522.30835
51,67:right,434.8504
51,67:up,435.63522
51,68:down,454.53003
51,68:left,496.2476
51,68:right,402.57074
51,68:up,407.41006
51,69:down,445.3423
51,69:left,467.44196
51,69:right,394.5878
51,69:up,397.99942
51,7:down,81.46188
51,7:left,93.72371
51,7:right,85.67284
51,7:up,115.56164
51,70:down,439.0459
51,70:left,406.331
51,70:right,367.76608
51,70:up,360.4674
51,71:down,417.02322
51,71:left,386.0645
51,71:right,349.74146
51,71:up,350.42776
51,72:down,382.62427
51,72:left,401.7361
51,72:right,346.8151
51,72:up,350.1941
51,73:down,377.8839
51,73:left,355.0477
51,73:right,319.37454
51,73:up,300.37006
51,74:down,355.48587
51,74:left,343.76343
51,74:right,298.8421
51,74:up,288.5995
51,75:down,332.60706
51,75:left,284.47745
51,75:right,287.30774
51,75:up,287.02646
51,76:down,314.34064
51,76:left,257.45712
51,76:right,222.50755
51,76:up,224.09312
51,77:down,265.89868
51,77:left,299.32925
51,77:right,228.47931
51,77:up,216.05539
51,78:down,276.05917
51,78:left,223.30914
51,78:right,208.1619
51,78:up,205.2332
51,79:down,240.38135
51,79:left,269.46875
51,79:right,214.08374
51,79:up,197.37148
51,8:down,86.090515
51,8:left,95.69511
51,8:right,98.45011
51,8:up,121.424706
51,80:down,252.47534
51,80:left,206.02895
51,80:right,191.03267
51,80:up,197.20796
51,81:down,234.62923
51,81:left,206.9552
51,81:right,181.36145
51,81:up,187.1841
51,82:down,183.38503
51,82:left,226.56447
51,82:right,168.18246
51,82:up,168.8203
51,83:down,209.41035
51,83:left,184.51913
51,83:right,157.00656
51,83:up,154.29268
51,84:down,193.62343
51,84:left,202.80962
51,84:right,155.9724
51,84:up,152.82133
51,85:down,190.7394
51,85:left,175.60767
51,85:right,140.63605
51,85:up,151.7974
51,86:down,183.77649
51,86:left,161.48329
51,86:right,144.29321
51,86:up,134.3437
51,87:down,172.02142
51,87:left,134.74614
51,87:right,129.24098
51,87:up,131.59538
51,88:down,165.1576
51,88:left,148.72221
51,88:right,129.22989
51,88:up,124.67337
51,89:down,155.71002
51,89:left,134.74084
51,89:right,118.95411
51,89:up,115.35927
51,9:down,95.6464
51,9:left,105.1411
51,9:right,98.51102
51,9:up,129.19318
51,90:down,145.218
51,90:left,113.98032
51,90:right,115.62991
51,90:up,118.312935
51,91:down,138.37442
51,91:left,100.4419
51,91:right,105.11808
51,91:up,105.573524
51,92:down,123.36406
51,92:left,94.45253
51,92:right,85.227554
51,92:up,80.68902
51,93:down,115.1482
51,93:left,93.0934
51,93:right,84.581345
51,93:up,78.47088
51,94:down,108.159065
51,94:left,79.31841
51,94:right,78.644455
51,94:up,86.60584
51,95:down,102.70468
51,95:left,76.31892
51,95:right,71.89259
51,95:up,75.926445
51,96:down,94.83218
51,96:left,71.575676
51,96:right,65.94841
51,96:up,67.212326
51,97:down,84.17133
51,97:left,65.8578
51,97:right,65.36961
51,97:up,63.856533
51,98:down,66.068184
51,98:left,74.738304
51,98:right,64.58403
51,98:up,62.400177
51,99:down,68.40864
51,99:left,61.791317
51,99:right,60.290127
51,99:up,61.907753
52,-0:down,32.957325
52,-0:left,9.0149765
52,-1:down,10.518635
52,-1:left,40.592125
52,-1:right,52.615818
52,-1:up,46.928757
52,-2:up,33.863407
52,-3:up,7.4487686
52,0:down,47.325172
52,0:left,56.052418
52,0:right,56.12324
52,0:up,73.872665
52,1:down,57.412224
52,1:left,56.87987
52,1:right,57.384388
52,1:up,78.39159
52,10:down,112.46183
52,10:left,123.560486
52,10:right,110.21458
52,10:up,133.65887
52,100:down,58.706142
52,100:left,13.65921
52,100:right,48.363274
52,100:up,3.411147
52,101:down,1.889322
52,101:left,1.2068534
52,101:right,15.102395
52,101:up,0.38671243
52,102:down,0.97253156
52,102:right,0.3719726
52,102:up,0.17197844
52,103:right,-0.15421039
52,103:up,0.30344182
52,104:down,0.27751866
52,104:left,0.15246905
52,104:up,0.13197
52,105:right,-0.15405658
52,11:down,117.734245
52,11:left,131.64363
52,11:right,114.88129
52,11:up,141.38454
52,12:down,125.053116
52,12:left,148.66849
52,12:right,126.76912
52,12:up,139.3115
52,13:down,122.494606
52,13:left,153.75311
52,13:right,116.126274
52,13:up,126.04766
52,14:down,123.72562
52,14:left,130.32286
52,14:right,121.09393
52,14:up,153.65268
52,15:down,128.85722
52,15:left,141.67628
52,15:right,132.86264
52,15:up,170.13635
52,16:down,150.72273
52,16:left,169.55565
52,16:right,147.71173
52,16:up,183.30772
52,17:down,160.35222
52,17:left,195.49014
52,17:right,148.71846
52,17:up,174.10811
52,18:down,158.11574
52,18:left,172.19061
52,18:right,155.05595
52,18:up,202.99614
52,19:down,163.35233
52,19:left,215.74092
52,19:right,174.94437
52,19:up,187.7681
52,2:down,63.072464
52,2:left,60.305946
52,2:right,59.832584
52,2:up,84.13511
52,20:down,171.79802
52,20:left,180.12529
52,20:right,163.09338
52,20:up,215.83809
52,21:down,167.903
52,21:left,238.49257
52,21:right,178.99664
52,21:up,204.72696
52,22:down,184.82562
52,22:left,248.17207
52,22:right,184.63467
52,22:up,199.2138
52,23:down,196.6812
52,23:left,208.4551
52,23:right,194.58202
52,23:up,257.25064
52,24:down,211.76038
52,24:left,249.8931
52,24:right,229.31131
52,24:up,284.71478
52,25:down,242.92514
52,25:left,258.21243
52,25:right,255.13597
52,25:up,311.0653
52,26:down,251.28526
52,26:left,273.8884
52,26:right,259.59888
52,26:up,342.7934
52,27:down,295.96506
52,27:left,338.92035
52,27:right,295.10983
52,27:up,364.2208
52,28:down,337.01047
52,28:left,374.69952
52,28:right,338.0382
52,28:up,386.1945
52,29:down,361.35782
52,29:left,408.34558
52,29:right,349.58102
52,29:up,384.0474
52,3:down,65.92184
52,3:left,65.5281
52,3:right,69.732994
52,3:up,89.010796
52,30:down,349.10748
52,30:left,385.3792
52,30:right,348.5886
52,30:up,422.95288
52,31:down,383.4222
52,31:left,457.00323
52,31:right,382.68262
52,31:up,436.27313
52,32:down,401.31757
52,32:left,483.2425
52,32:right,410.66956
52,32:up,450.08295
52,33:down,400.44482
52,33:left,442.2138
52,33:right,410.8343
52,33:up,497.00858
52,34:down,435.2963
52,34:left,485.47784
52,34:right,423.64493
52,34:up,538.7748
52,35:down,442.2483
52,35:left,506.26
52,35:right,452.76758
52,35:up,569.56433
52,36:down,490.4121
52,36:left,540.4249
52,36:right,500.76306
52,36:up,607.0358
52,37:down,529.4076
52,37:left,640.65497
52,37:right,512.31244
52,37:up,592.39703
52,38:down,542.3414
52,38:left,583.59827
52,38:right,531.8216
52,38:up,671.67676
52,39:down,567.24854
