Итерация,Значение
1231,0.3874
1232,0.41223335
1233,0.4129698
1234,0.42485726
1235,0.3636
1236,0.385981
1237,0.36603335
1238,0.32103333
1239,0.43336666
1240,0.3776
1241,0.39079309
1242,0.3848541
1243,0.36736667
1244,0.4275639
1245,0.3946
1246,0.35933334
1247,0.39528647
1248,0.35986668
1249,0.39407736
1250,0.2725234
1251,0.35986668
1252,0.37793335
1253,0.3883257
1254,0.38876408
1255,0.3514245
1256,0.36856666
1257,0.3913
1258,0.3758307
1259,0.3648902
1260,0.38641155
1261,0.39543334
1262,0.3577
1263,0.40993145
1264,0.3863094
1265,0.41543335
1266,0.3452
1267,0.3636
1268,0.41743332
1269,0.39191464
1270,0.4052
1271,0.41923332
1272,0.40223333
1273,0.36883333
1274,0.40306666
1275,0.42376667
1276,0.38633332
1277,0.34898126
1278,0.36129323
1279,0.40003332
1280,0.3607474
1281,0.34965792
1282,0.35338712
1283,0.3821
1284,0.3892
1285,0.38966668
1286,0.4143
1287,0.39156976
1288,0.37306666
1289,0.432373
1290,0.3715
1291,0.3947
1292,0.38016668
1293,0.36801225
1294,0.3922
1295,0.33854884
1296,0.37192106
1297,0.40076667
1298,0.40416914
1299,0.41406667
1300,0.259
1301,0.38103333
1302,0.37240002
1303,0.38036665
1304,0.38806668
1305,0.38436666
1306,0.44256666
1307,0.39826667
1308,0.3662971
1309,0.4146831
1310,0.3669887
1311,0.4063
1312,0.37939999
1313,0.33933333
1314,0.37988523
1315,0.37693334
1316,0.36411008
1317,0.35023335
1318,0.37144458
1319,0.4158
1320,0.4182297
1321,0.37276667
1322,0.39796665
1323,0.38086668
1324,0.41003957
1325,0.38780075
1326,0.4114
1327,0.4193302
1328,0.32156667
1329,0.38428345
1330,0.43353334
1331,0.3877
1332,0.39759862
1333,0.37203333
1334,0.3752
1335,0.35549998
1336,0.34833333
1337,0.41873333
1338,0.37504834
1339,0.38716668
1340,0.36186665
1341,0.3595
1342,0.34595296
1343,0.37233332
1344,0.40353334
1345,0.37403333
1346,0.38553333
1347,0.3988332
1348,0.4058133
1349,0.34510002
1350,0.26676667
1351,0.3584
1352,0.38436666
1353,0.379
1354,0.38036668
1355,0.43503332
1356,0.3782
1357,0.38493332
1358,0.3753368
1359,0.36069998
1360,0.37893575
1361,0.3323282
1362,0.3598
1363,0.39356667
1364,0.38176668
1365,0.35326666
1366,0.42350155
1367,0.40403333
1368,0.37980473
1369,0.37803334
1370,0.36446667
1371,0.36501467
1372,0.37783334
1373,0.4125
1374,0.41833332
1375,0.37446666
1376,0.37498605
1377,0.35866666
1378,0.3497
1379,0.38007367
1380,0.40946966
1381,0.35833335
1382,0.392381
1383,0.35376665
1384,0.42996666
1385,0.38536668
1386,0.35162348
1387,0.39616665
1388,0.3546
1389,0.3757
1390,0.3609
1391,0.33943334
1392,0.3842
1393,0.39487478
1394,0.41300002
1395,0.37690675
1396,0.36049008
1397,0.377
1398,0.40783334
1399,0.37405518
1400,0.26700002
1401,0.4004727
1402,0.33893335
1403,0.37620994
1404,0.3532195
1405,0.38
1406,0.31413335
1407,0.40989396
1408,0.38383332
1409,0.3457
1410,0.38926667
1411,0.37076667
1412,0.36733335
1413,0.36476788
1414,0.36503333
1415,0.39513335
1416,0.40143335
1417,0.3583
1418,0.41616666
1419,0.37963334
1420,0.3804776
1421,0.4341731
1422,0.39008212
1423,0.37693334
1424,0.38933334
1425,0.37106666
1426,0.37723333
1427,0.39196667
